,Index(Frame ID),Front vehicle position(global_X),Front vehicle position(global_Y),Front vehicle velocity(m/s),Rear vehicle position(global_X),Rear vehicle position(global_Y),Rear vehicle velocity(m/s),Ego vehicle velocity(m/s)
1052,5664,6451400.337,1873045.017,1.2179534921525823,6451400.337,1873045.017,5.793538466779386,5.5889665945878
1053,5665,6451400.625,1873044.74,1.2200683699738781,6451400.625,1873044.74,5.823521276181893,5.588966592641842
1054,5666,6451400.913,1873044.462,1.2179534941985173,6451400.913,1873044.462,5.78923129883694,5.5889665945878
1055,5667,6451401.201,1873044.185,1.2201521279453023,6451401.201,1873044.185,5.793538466779386,5.5889665945878
1056,5668,6451401.49,1873043.908,1.220068370466746,6451401.49,1873043.908,5.791470302790991,5.588966595104479
1057,5669,6451401.778,1873043.63,1.2179534921525823,6451401.778,1873043.63,5.78923129883694,5.5889665945878
1058,5670,6451402.066,1873043.353,1.2201521299946418,6451402.066,1873043.353,5.793538466779386,5.588966592641842
1059,5671,6451402.355,1873043.076,1.2200683699738781,6451402.355,1873043.076,5.78923129883694,5.5889665945878
1060,5672,6451402.643,1873042.798,1.2179534921525823,6451402.643,1873042.798,5.7935384673005945,5.5889665945878
1061,5673,6451402.931,1873042.521,1.2179534921525823,6451402.931,1873042.521,5.791470302790991,5.5889665945878
1062,5674,6451403.219,1873042.244,1.2222632035263545,6451403.219,1873042.244,5.78923129883694,5.588966592641842
1063,5675,6451403.508,1873041.966,1.2179534921525823,6451403.508,1873041.966,5.793538466779386,5.588966595104479
1064,5676,6451403.796,1873041.689,1.2179534921525823,6451403.796,1873041.689,5.78923129883694,5.5889665945878
1065,5677,6451404.084,1873041.412,1.2179534941985173,6451404.084,1873041.412,5.793538466779386,5.5889665945878
1066,5678,6451404.372,1873041.135,1.2222632014805548,6451404.372,1873041.135,5.791470302790991,5.588966592641842
1067,5679,6451404.661,1873040.857,1.2179534921525823,6451404.661,1873040.857,5.791300262408755,5.5889665945878
1068,5680,6451404.949,1873040.58,1.2179534921525823,6451404.949,1873040.58,5.791470304716714,5.602023340644992
1069,5681,6451405.237,1873040.303,1.2222632019725377,6451405.237,1873040.303,5.78923129883694,5.588966592641842
1070,5682,6451405.526,1873040.025,1.2179534941985173,6451405.526,1873040.025,5.7935384673005945,5.515222716739627
1071,5683,6451405.814,1873039.748,1.2179534921525823,6451405.814,1873039.748,5.791470302790991,5.411150378859898
1072,5684,6451406.102,1873039.471,1.2200683699738781,6451406.102,1873039.471,5.791300262408755,5.337430073330022
1073,5685,6451406.39,1873039.193,1.2201521279453023,6451406.39,1873039.193,5.791470302790991,5.320191232320318
1074,5686,6451406.679,1873038.916,1.2179534941985173,6451406.679,1873038.916,5.791300262408755,5.3353174448369645
1075,5687,6451406.967,1873038.639,1.1962652525587634,6451406.967,1873038.639,5.791470302790991,5.337430073841465
1076,5688,6451407.248,1873038.365,1.2179534941985173,6451407.248,1873038.365,5.791470302790991,5.3353174428698456
1077,5689,6451407.536,1873038.088,1.3417433096484621,6451407.536,1873038.088,5.791300262408755,5.335317445348609
1078,5690,6451407.86,1873037.79,1.5056287009272615,6451407.86,1873037.79,5.7919996443314625,5.337430073330022
1079,5691,6451408.232,1873037.465,1.63055180789774,6451408.232,1873037.465,5.791470302790991,5.337515363783587
1080,5692,6451408.64,1873037.119,1.6504209343239378,6451408.64,1873037.119,5.790997866410211,5.335317443381491
1081,5693,6451409.054,1873036.77,1.6305518096037297,6451409.054,1873036.77,5.79574855591798,5.3353174448369645
1082,5694,6451409.462,1873036.424,1.6282283621293274,6451409.462,1873036.424,5.797711038147603,5.337430073841465
1083,5695,6451409.869,1873036.078,1.6282283616696733,6451409.869,1873036.078,5.802093574328607,5.335317445348609
1084,5696,6451410.276,1873035.732,1.6285820839557283,6451410.276,1873035.732,5.7998762898603555,5.3353174428698456
1085,5697,6451410.684,1873035.387,1.6282283621293274,6451410.684,1873035.387,5.799857068096951,5.337430073841465
1086,5698,6451411.091,1873035.041,1.6305518074387413,6451411.091,1873035.041,5.797711038147603,5.3353174448369645
1087,5699,6451411.499,1873034.695,1.6262558240227891,6451411.499,1873034.695,5.799857070112383,5.337515363783587
1088,5700,6451411.906,1873034.35,1.63055180789774,6451411.906,1873034.35,5.799857068096951,5.370064803133083
1089,5701,6451412.314,1873034.004,1.6282283616696733,6451412.314,1873034.004,5.797711038147603,5.25947569210796
1090,5702,6451412.721,1873033.658,1.63055180789774,6451412.721,1873033.658,5.799857068096951,5.162013647895635
1091,5703,6451413.129,1873033.312,1.6262558240227891,6451413.129,1873033.312,5.7977110401637795,5.364716387603249
1092,5704,6451413.536,1873032.967,1.6305518074387413,6451413.536,1873032.967,5.799857068096951,5.684153083023631
1093,5705,6451413.944,1873032.621,1.6282283621293274,6451413.944,1873032.621,5.7998762898603555,6.052926652657433
1094,5706,6451414.351,1873032.275,1.628582081788121,6451414.351,1873032.275,5.799857068096951,6.174336992602346
1095,5707,6451414.759,1873031.93,1.6282283638324375,6451414.759,1873031.93,5.7998570675971965,6.093512323498366
1096,5708,6451415.166,1873031.584,1.63055180789774,6451415.166,1873031.584,5.797711040663347,6.097817862653795
1097,5709,6451415.574,1873031.238,1.6282283616696733,6451415.574,1873031.238,5.7998570675971965,6.0957691085599395
1098,5710,6451415.981,1873030.892,1.6285820839557283,6451415.981,1873030.892,5.858040320928481,6.095769109085468
1099,5711,6451416.389,1873030.547,1.6282283621293274,6451416.389,1873030.547,5.7245708333299365,6.095769110467598
1100,5712,6451416.796,1873030.201,1.6282283616696733,6451416.796,1873030.201,5.487539495196847,6.097817860220005
1101,5713,6451417.203,1873029.855,1.6305518074387413,6451417.203,1873029.855,5.480982892455563,6.093512325406732
1102,5714,6451417.611,1873029.509,1.6262558240227891,6451417.611,1873029.509,5.692502115822259,6.114069955009551
1103,5715,6451418.018,1873029.164,1.63055180789774,6451418.018,1873029.164,6.039589504067067,6.095769110993128
1104,5716,6451418.426,1873028.818,1.6282283616696733,6451418.426,1873028.818,6.172295577768361,6.009376847692522
1105,5717,6451418.833,1873028.472,1.510947434103683,6451418.833,1873028.472,6.186392630746845,5.898998281001081
1106,5718,6451419.223,1873028.166,2.0452284414440163,6451419.223,1873028.166,5.976786042875522,5.81778890962167
1107,5719,6451419.758,1873027.761,2.7630956380573686,6451419.758,1873027.761,5.666743528595851,5.803131056721323
1108,5720,6451420.434,1873027.157,3.3899803382055587,6451420.434,1873027.157,5.58216631722153,5.81778890962167
1109,5721,6451421.258,1873026.41,4.1145979228881515,6451421.258,1873026.41,5.545465560427551,5.817788907582706
1110,5722,6451422.222,1873025.465,4.642524257625177,6451422.222,1873025.465,5.545465562861138,5.81778890962167
1111,5723,6451423.332,1873024.422,4.521407759741693,6451423.332,1873024.422,5.670741540698508,5.81990997636069
1112,5724,6451424.424,1873023.418,4.521407761831369,6451424.424,1873023.418,5.547514910885676,5.817788908076459
1113,5725,6451425.516,1873022.414,4.52347127464572,6451425.516,1873022.414,5.547722566642449,5.898951035963423
1114,5726,6451426.608,1873021.409,4.523652005439975,6451426.608,1873021.409,5.668484350308237,5.7359910239901915
1115,5727,6451427.701,1873020.405,4.521407759741693,6451427.701,1873020.405,5.547722564735049,5.42996986876616
1116,5728,6451428.793,1873019.401,4.52347127464572,6451428.793,1873019.401,5.545465562861138,5.318781834105737
1117,5729,6451429.885,1873018.396,4.521407761831369,6451429.885,1873018.396,5.582166314788054,5.42996986876616
1118,5730,6451430.977,1873017.392,4.521407761831369,6451430.977,1873017.392,5.668808033466377,5.738215183884499
1119,5731,6451432.069,1873016.388,4.52347127464572,6451432.069,1873016.388,5.9747517652564595,5.898951033956912
1120,5732,6451433.161,1873015.383,4.521407759741693,6451433.161,1873015.383,6.277016153394187,5.81778890962167
1121,5733,6451434.253,1873014.379,4.521407761831369,6451434.253,1873014.379,5.974751766622054,5.891058617022509
1122,5734,6451435.345,1873013.375,4.523471274165142,6451435.345,1873013.375,5.666743528595851,5.739471408160687
1123,5735,6451436.437,1873012.37,4.523652005920057,6451436.437,1873012.37,5.491542783320808,5.386123032827744
1124,5736,6451437.53,1873011.366,4.521407761831369,6451437.53,1873011.366,5.666743528595851,5.004445659875722
1125,5737,6451438.622,1873010.362,4.523471272076419,6451438.622,1873010.362,5.976786042875522,4.652015928481036
1126,5738,6451439.714,1873009.357,4.521407762311688,6451439.714,1873009.357,6.186392630746845,4.49889859384611
1127,5739,6451440.806,1873008.353,4.521407761831369,6451440.806,1873008.353,6.093512323498366,4.572163573676325
1128,5740,6451441.898,1873007.349,4.523471274165142,6451441.898,1873007.349,6.095769110467598,4.572163573184306
1129,5741,6451442.99,1873006.344,4.521407761831369,6451442.99,1873006.344,6.095769109085468,4.572163571630663
1130,5742,6451444.082,1873005.34,4.521407760222012,6451444.082,1873005.34,6.0978178621284425,4.570050897284016
1131,5743,6451445.174,1873004.336,4.523471274165142,6451445.174,1873004.336,6.0957691085599395,4.572163573676325
1132,5744,6451446.266,1873003.331,4.523652005439975,6451446.266,1873003.331,6.1120296929626345,4.572163573184306
1133,5745,6451447.359,1873002.327,4.521407761831369,6451447.359,1873002.327,6.095769109085468,4.572163571630663
1134,5746,6451448.451,1873001.323,4.523471272556997,6451448.451,1873001.323,6.010985211454869,4.572163573676325
1135,5747,6451449.543,1873000.318,4.421649042893682,6451449.543,1873000.318,5.9054415980893165,4.572163573676325
1136,5748,6451450.608,1872999.333,4.7203759087902935,6451450.608,1872999.333,5.825583640073965,4.572163573676325
1137,5749,6451451.788,1872998.33,5.1432125787111636,6451451.788,1872998.33,5.811317952221627,4.572163571630663
1138,5750,6451453.065,1872997.227,5.638330423079802,6451453.065,1872997.227,5.825583642622231,4.572163573676325
1139,5751,6451454.444,1872995.994,6.059926867868236,6451454.444,1872995.994,5.827681147732484,4.572163573184306
1140,5752,6451455.92,1872994.662,6.359870206395774,6451455.92,1872994.662,5.825583640073965,4.572163573676325
1141,5753,6451457.511,1872993.312,6.259657794561232,6451457.511,1872993.312,5.825583642622231,4.570050895237409
1142,5754,6451459.075,1872991.981,6.259657794561232,6451459.075,1872991.981,5.827681147732484,4.660554464159949
1143,5755,6451460.639,1872990.65,6.259657792399427,6451460.639,1872990.65,5.825583642133965,4.440008114074651
1144,5756,6451462.203,1872989.319,6.261633635310964,6451462.203,1872989.319,5.905724762636253,4.155135065968616
1145,5757,6451463.767,1872987.987,6.261979325340999,6451463.767,1872987.987,5.749117044167259,3.9707497546981845
1146,5758,6451465.332,1872986.656,6.259657792399427,6451465.332,1872986.656,5.443419095183241,4.155135066454835
1147,5759,6451466.896,1872985.325,6.259657794561232,6451466.896,1872985.325,5.33419593911737,4.440008114074651
1148,5760,6451468.46,1872983.994,6.259657794561232,6451468.46,1872983.994,5.443419095183241,4.660554464159949
1149,5761,6451470.024,1872982.663,6.259657794561232,6451470.024,1872982.663,5.74911704464697,4.572163573676325
1150,5762,6451471.588,1872981.332,6.259657792399427,6451471.588,1872981.332,5.905724762139597,4.572163571630663
1151,5763,6451473.152,1872980.001,6.259657794561232,6451473.152,1872980.001,5.825583642133965,4.572163573184306
1152,5764,6451474.716,1872978.67,6.261633635310964,6451474.716,1872978.67,5.901048437725772,4.572163573676325
1153,5765,6451476.28,1872977.338,6.259657792399427,6451476.28,1872977.338,5.7376703585781215,4.572163573676325
1154,5766,6451477.844,1872976.007,6.259657794561232,6451477.844,1872976.007,5.386526635776043,4.572163571630663
1155,5767,6451479.408,1872974.676,6.345936732086051,6451479.408,1872974.676,5.0116479882539045,4.572163573676325
1156,5768,6451480.993,1872973.326,6.107244369373344,6451480.993,1872973.326,4.660954122959574,4.570050896792243
1157,5769,6451482.51,1872972.017,5.839058779475871,6451482.51,1872972.017,4.498815991884756,4.572163573676325
1158,5770,6451483.977,1872970.785,5.667599254439349,6451483.977,1872970.785,4.572163571630663,4.572163571630663
1159,5771,6451485.382,1872969.567,5.693809218484027,6451485.382,1872969.567,4.572163573676325,4.572163573676325
1160,5772,6451486.751,1872968.296,6.012109497917243,6451486.751,1872968.296,4.572163573676325,4.572163573676325
1161,5773,6451488.172,1872966.928,6.173464978652437,6451488.172,1872966.928,4.570050896792243,4.572163573676325
1162,5774,6451489.627,1872965.519,6.094077170326422,6451489.627,1872965.519,4.572163571630663,4.572163571138644
1163,5775,6451491.068,1872964.133,6.09838687801369,6451491.068,1872964.133,4.572163573676325,4.572163573676325
1164,5776,6451492.51,1872962.746,6.096190498503851,6451492.51,1872962.746,4.572163573676325,4.572163573676325
1165,5777,6451493.951,1872961.359,6.052933557042,6451493.951,1872961.359,4.572163573184306,4.572163573676325
1166,5778,6451495.38,1872959.98,6.127110797777615,6451495.38,1872959.98,4.572163571630663,4.570050894745635
1167,5779,6451496.836,1872958.594,6.363754665311832,6451496.836,1872958.594,4.572163573676325,4.572163573676325
1168,5780,6451498.361,1872957.168,6.572360213921416,6451498.361,1872957.168,4.572163573676325,4.572163573676325
1169,5781,6451499.932,1872955.691,6.865093430469366,6451499.932,1872955.691,4.572163573676325,4.572163571630663
1170,5782,6451501.569,1872954.144,6.834093168427277,6451501.569,1872954.144,4.572163571630663,4.572163573676325
1171,5783,6451503.24,1872952.649,6.573107932245828,6451503.24,1872952.649,4.570050896792243,4.572163573676325
1172,5784,6451504.912,1872951.287,6.493170791689145,6451504.912,1872951.287,4.572163573676325,4.572163573184306
1173,5785,6451506.588,1872949.972,6.573107932245828,6451506.588,1872949.972,4.572163573676325,4.572163571630663
1174,5786,6451508.26,1872948.61,6.788309321943019,6451508.26,1872948.61,4.572163571630663,4.572163573676325
1175,5787,6451509.918,1872947.123,6.852676803581431,6451509.918,1872947.123,4.572163573676325,4.572163573676325
1176,5788,6451511.556,1872945.583,6.888231839852908,6451511.556,1872945.583,4.572163573184306,4.572163573676325
1177,5789,6451513.232,1872944.067,7.127071993547429,6451513.232,1872944.067,4.572163573676325,4.570050894745635
1178,5790,6451514.963,1872942.495,7.2879413669853665,6451514.963,1872942.495,4.572163571630663,4.572163573676325
1179,5791,6451516.755,1872940.912,7.158628213953574,6451516.755,1872940.912,4.572163573676325,4.572163573676325
1180,5792,6451518.53,1872939.374,7.1529566261422675,6451518.53,1872939.374,4.572163573676325,4.583352911395625
1181,5793,6451520.306,1872937.84,7.070026375549645,6451520.306,1872937.84,4.572163571630663,4.580417939997497
1182,5794,6451522.059,1872936.321,7.160624563890407,6451522.059,1872936.321,4.570050896792243,4.515297981771152
1183,5795,6451523.834,1872934.782,7.042181547115081,6451523.834,1872934.782,4.572163573676325,4.405457775486311
1184,5796,6451525.567,1872933.254,6.703029490633881,6451525.567,1872933.254,4.572163573676325,4.301936445985708
1185,5797,6451527.23,1872931.815,6.471618939872137,6451527.23,1872931.815,4.572163571630663,4.255962031441321
1186,5798,6451528.835,1872930.425,6.239806164721321,6451528.835,1872930.425,4.572163573676325,4.259548100352522
1187,5799,6451530.393,1872929.097,6.006804579532906,6451530.393,1872929.097,4.572163573184306,4.269509325197582
1188,5800,6451531.882,1872927.806,6.095406373070685,6451531.882,1872927.806,4.572163573676325,4.267288172448157
1189,5801,6451533.393,1872926.496,6.095406373070685,6451533.393,1872926.496,4.572163571630663,4.267423152473029
1190,5802,6451534.904,1872925.186,6.095406373070685,6451534.904,1872925.186,4.572163573676325,4.267288172448157
1191,5803,6451536.415,1872923.876,6.097709688136957,6451536.415,1872923.876,4.572163573676325,4.267423150888526
1192,5804,6451537.927,1872922.566,6.095406373070685,6451537.927,1872922.566,4.572163573676325,4.267288174516289
1193,5805,6451539.438,1872921.256,6.095406373070685,6451539.438,1872921.256,4.570050894745635,4.267423150402935
1194,5806,6451540.949,1872919.946,6.095406373070685,6451540.949,1872919.946,4.572163573676325,4.267288174516289
1195,5807,6451542.46,1872918.636,6.097709688601661,6451542.46,1872918.636,4.572163573676325,4.267423150888526
1196,5808,6451543.972,1872917.326,6.184008170840242,6451543.972,1872917.326,4.572163573676325,4.267288172448157
1197,5809,6451545.505,1872915.997,5.9559526652058095,6451545.505,1872915.997,4.572163571138644,4.2695093247117235
1198,5810,6451546.954,1872914.686,5.557307322717486,6451546.954,1872914.686,4.572163573676325,4.265200913810989
1199,5811,6451548.317,1872913.475,5.1132396256013894,6451548.317,1872913.475,4.572163573676325,4.269509323128499
1200,5812,6451549.599,1872912.393,4.716763995333483,6451549.599,1872912.393,4.572163573676325,4.26520091539429
1201,5813,6451550.795,1872911.411,4.481378946693174,6451550.795,1872911.411,4.572163571630663,4.269509323128499
1202,5814,6451551.906,1872910.448,4.571977646690905,6451551.906,1872910.448,4.572163573676325,4.265200915880134
1203,5815,6451553.039,1872909.465,4.572284472555647,6451553.039,1872909.465,4.572163573184306,4.269509323128499
1204,5816,6451554.173,1872908.483,4.571977646690905,6451554.173,1872908.483,4.570050897284016,4.267288174516289
1205,5817,6451555.306,1872907.5,4.662882163882167,6451555.306,1872907.5,4.572163571630663,4.267423150402935
1206,5818,6451556.462,1872906.498,4.430968081933718,6451556.462,1872906.498,4.572163573676325,4.267288172448157
1207,5819,6451557.533,1872905.515,4.032025922360425,6451557.533,1872905.515,4.572163573676325,4.267423152958619
1208,5820,6451558.518,1872904.632,3.5880177735840046,6451558.518,1872904.632,4.572163573184306,4.267288171962045
1209,5821,6451559.422,1872903.878,3.192174343622858,6451559.422,1872903.878,4.572163571630663,4.267423150888526
1210,5822,6451560.24,1872903.224,2.957950126698743,6451560.24,1872903.224,4.572163573676325,4.267288174516289
1211,5823,6451560.973,1872902.588,3.0488548443008305,6451560.973,1872902.588,4.572163573676325,4.221982834221221
1212,5824,6451561.729,1872901.933,3.0465518557825737,6451561.729,1872901.933,4.572163573676325,4.289545382925662
1213,5825,6451562.484,1872901.278,3.0488548443008305,6451562.484,1872901.278,4.572163571630663,4.534327979852887
1214,5826,6451563.24,1872900.623,3.048854843836128,6451563.24,1872900.623,4.570050896792243,4.76094282725276
1215,5827,6451563.996,1872899.968,3.0465518557825737,6451563.996,1872899.968,4.572163573676325,5.012098428437368
1216,5828,6451564.751,1872899.313,3.0488548443008305,6451564.751,1872899.313,4.572163573676325,5.073221806389885
1217,5829,6451565.507,1872898.658,3.0488548443008305,6451565.507,1872898.658,4.572163571630663,5.032218462700627
1218,5830,6451566.263,1872898.003,3.0465518557825737,6451566.263,1872898.003,4.572163573184306,5.029979486998627
1219,5831,6451567.018,1872897.348,3.1374566935339674,6451567.018,1872897.348,4.572163573676325,5.0299794895650765
1220,5832,6451567.796,1872896.674,2.9051293718842346,6451567.796,1872896.674,4.574360573520732,5.029979489083437
1221,5833,6451568.505,1872896.037,2.6424261526939747,6451568.505,1872896.037,4.572163573676325,5.032218460615025
1222,5834,6451569.171,1872895.482,2.5466290802741067,6451569.171,1872895.482,4.572163573676325,5.0299794895650765
1223,5835,6451569.806,1872894.939,2.548233730951783,6451569.806,1872894.939,4.572163573676325,5.027911360635362
1224,5836,6451570.411,1872894.362,2.0773970408661095,6451570.411,1872894.362,4.572163571630663,5.029979489083437
1225,5837,6451570.872,1872893.86,1.4422323075650398,6451570.872,1872893.86,4.570050896792243,5.0299794895650765
1226,5838,6451571.214,1872893.533,0.8793889394977139,6451571.214,1872893.533,4.572163573676325,5.032218460133598
1227,5839,6451571.416,1872893.327,0.18006432276422055,6451571.416,1872893.327,4.572163573676325,5.0299794895650765
1228,5840,6451571.475,1872893.33,0.02743199952878058,6451571.475,1872893.33,4.572163571630663,5.029979489083437
1229,5841,6451571.475,1872893.339,0.05620234375676849,6451571.475,1872893.339,4.572163573184306,5.029979487480266
1230,5842,6451571.489,1872893.327,0.058231957194440756,6451571.489,1872893.327,4.572163573676325,5.032218462219201
1231,5843,6451571.503,1872893.314,0.05620234421861416,6451571.503,1872893.314,4.572163573676325,5.027911363202437
1232,5844,6451571.517,1872893.302,0.05620234375676849,6451571.517,1872893.302,4.572163571630663,5.029979486998627
1233,5845,6451571.531,1872893.29,0.05620234206333432,6451571.531,1872893.29,4.583352913449508,5.0299794895650765
1234,5846,6451571.545,1872893.278,0.060501071817811045,6451571.545,1872893.278,4.50927057667822,5.029979489083437
1235,5847,6451571.56,1872893.265,0.05620234375676849,6451571.56,1872893.265,4.532519482012317,5.032218460615025
1236,5848,6451571.574,1872893.253,0.05620234421861416,6451571.574,1872893.253,4.865009990360914,5.029979489083437
1237,5849,6451571.588,1872893.241,0.058231957194440756,6451571.588,1872893.241,5.131779390490312,5.0299794895650765
1238,5850,6451571.602,1872893.228,0.05620234375676849,6451571.602,1872893.228,5.3821026121544495,5.029979486998627
1239,5851,6451571.616,1872893.216,0.05620234206333432,6451571.616,1872893.216,5.553734529097007,5.030151256401636
1240,5852,6451571.63,1872893.204,0.05855016698438331,6451571.63,1872893.204,5.485973261839964,5.029979487480266
1241,5853,6451571.645,1872893.192,0.05823195927460052,6451571.645,1872893.192,5.488198872634511,5.024429928648251
1242,5854,6451571.659,1872893.179,0.05620234421861416,6451571.659,1872893.179,5.483890753506976,5.027741366688868
1243,5855,6451571.673,1872893.167,0.056202341601488626,6451571.673,1872893.167,5.488198870561384,5.100553652658238
1244,5856,6451571.687,1872893.155,0.05823195927460052,6451571.687,1872893.155,5.485973263912356,5.087725581215567
1245,5857,6451571.701,1872893.142,0.05620234206333432,6451571.701,1872893.142,5.488198870561384,5.173439277640114
1246,5858,6451571.715,1872893.13,0.05855016920101313,6451571.715,1872893.13,5.485973263912356,5.183093303922112
1247,5859,6451571.73,1872893.118,0.05620234206333432,6451571.73,1872893.118,5.488198872634511,5.17523922323083
1248,5860,6451571.744,1872893.106,0.0582319587917063,6451571.744,1872893.106,5.488198870561384,5.173439277640114
1249,5861,6451571.758,1872893.093,0.05620234206333432,6451571.758,1872893.093,5.485973263912356,5.170979385790197
1250,5862,6451571.772,1872893.081,0.05620234421861416,6451571.772,1872893.081,5.486117207062281,5.173439277640114
1251,5863,6451571.786,1872893.069,0.058231956711546504,6451571.786,1872893.069,5.485973261839964,5.170979386209344
1252,5864,6451571.8,1872893.056,0.05855016964433908,6451571.8,1872893.056,5.488198872634511,5.270277577441461
1253,5865,6451571.815,1872893.044,0.05620234206333432,6451571.815,1872893.044,5.485973263912356,4.918459671929106
1254,5866,6451571.829,1872893.032,0.05620234375676849,6451571.829,1872893.032,5.450246749062022,4.585445279215628
1255,5867,6451571.843,1872893.02,0.058231957194440756,6451571.843,1872893.02,5.586894203742231,4.389358119223224
1256,5868,6451571.857,1872893.007,0.05620234375676849,6451571.857,1872893.007,5.7439784418596895,4.201715259730545
1257,5869,6451571.871,1872892.995,0.05620234206333432,6451571.871,1872892.995,5.875491808899378,4.464046526236885
1258,5870,6451571.885,1872892.983,0.05855016964433908,6451571.885,1872892.983,6.043574523184187,4.6515655719864
1259,5871,6451571.9,1872892.971,0.058231956711546504,6451571.9,1872892.971,6.1946766452125255,4.572163573676325
1260,5872,6451571.914,1872892.958,0.05620234421861416,6451571.914,1872892.958,6.153836517071044,4.572163571138644
1261,5873,6451571.928,1872892.946,0.05620234206333432,6451571.928,1872892.946,6.1513744957838234,4.572163573676325
1262,5874,6451571.942,1872892.934,0.0582319587917063,6451571.942,1872892.934,6.1513744957838234,4.572163573676325
