,Index(Frame ID),Front vehicle position(global_X),Front vehicle position(global_Y),Front vehicle velocity(m/s),Rear vehicle position(global_X),Rear vehicle position(global_Y),Rear vehicle velocity(m/s),Ego vehicle velocity(m/s)
585,4552,6451853.042,1872643.922,9.232477028522098,6451853.042,1872643.922,9.14484984368756,7.327468708134555
586,4553,6451855.323,1872641.929,9.143876556273112,6451855.323,1872641.929,9.144849845814473,7.329483713398776
587,4554,6451857.582,1872639.955,9.146171949863053,6451857.582,1872639.955,9.233181385755273,7.32948371599759
588,4555,6451859.842,1872637.981,9.143876554135563,6451859.842,1872637.981,9.001822039141327,7.327468705535319
589,4556,6451862.101,1872636.007,9.143876556273112,6451862.101,1872636.007,8.768954033160892,7.32948371599759
590,4557,6451864.36,1872634.033,9.143876554602532,6451864.36,1872634.033,8.511060683651237,7.329483713868013
591,4558,6451866.619,1872632.059,9.143876554135563,6451866.619,1872632.059,8.307010164754217,7.327468707665481
592,4559,6451868.878,1872630.085,9.143876556273112,6451868.878,1872630.085,8.458123112937328,7.329483713868013
593,4560,6451871.137,1872628.111,9.143876554135563,6451871.137,1872628.111,8.252104673501208,7.327742561625044
594,4561,6451873.396,1872626.137,9.14387655674008,6451873.396,1872626.137,7.960541024741286,7.329213727681444
595,4562,6451875.655,1872624.163,9.143876554135563,6451875.655,1872624.163,7.759539948090476,7.32739453597309
596,4563,6451877.914,1872622.189,9.143876556273112,6451877.914,1872622.189,8.156134196648088,7.331201009385383
597,4564,6451880.173,1872620.215,9.143876554602532,6451880.173,1872620.215,8.464691121576639,7.32739453597309
598,4565,6451882.432,1872618.241,9.143876554135563,6451882.432,1872618.241,8.686943842580696,7.281354945387389
599,4566,6451884.691,1872616.267,9.145882455666637,6451884.691,1872616.267,8.628729193092576,7.36213089733702
600,4567,6451886.95,1872614.292,9.143876554135563,6451886.95,1872614.292,8.735570126943088,7.619925018817014
601,4568,6451889.209,1872612.318,9.143876556273112,6451889.209,1872612.318,9.001822037023873,7.862011577796231
602,4569,6451891.468,1872610.344,9.143876554135563,6451891.468,1872610.344,9.288593842950855,8.122563151399712
603,4570,6451893.727,1872608.37,9.143876554602532,6451893.727,1872608.37,9.131155341559815,8.199956175731097
604,4571,6451895.986,1872606.396,9.143876556273112,6451895.986,1872606.396,8.829341054040787,8.154653286103086
605,4572,6451898.245,1872604.422,9.143876554135563,6451898.245,1872604.422,8.540614025995904,8.152357917219998
606,4573,6451900.504,1872602.448,9.14387655674008,6451900.504,1872602.448,8.235975752667017,8.154363907365024
607,4574,6451902.763,1872600.474,9.143876554135563,6451902.763,1872600.474,8.172379198910653,8.152357917219998
608,4575,6451905.022,1872598.5,9.143876556273112,6451905.022,1872598.5,8.224884972822057,8.154653286103086
609,4576,6451907.281,1872596.526,9.232477028522098,6451907.281,1872596.526,8.224173335462838,8.152357917219998
610,4577,6451909.562,1872594.533,9.00234165945789,6451909.562,1872594.533,8.169404808550782,8.152357915082497
611,4578,6451911.775,1872592.577,8.739193793211115,6451911.775,1872592.577,8.311745665210426,8.154653288241047
612,4579,6451913.945,1872590.703,8.536865256236045,6451913.945,1872590.703,8.416582757645335,8.154363907832156
613,4580,6451916.054,1872588.86,8.739193795359531,6451916.054,1872588.86,8.40428892798726,8.152357916753017
614,4581,6451918.224,1872586.986,9.002341657330946,6451918.224,1872586.986,8.631772405844792,8.154653286103086
615,4582,6451920.437,1872585.03,9.23247703065975,6451920.437,1872585.03,8.737289109568115,8.152357917219998
616,4583,6451922.718,1872583.037,9.232477028522098,6451922.718,1872583.037,8.462776803558503,8.152357915082497
617,4584,6451924.999,1872581.044,9.006738915037577,6451924.999,1872581.044,8.162678870809735,8.152357917219998
618,4585,6451927.197,1872579.069,8.602249826593622,6451927.197,1872579.069,7.760061943663477,8.108232859290428
619,4586,6451929.324,1872577.214,8.301503726430942,6451929.324,1872577.214,7.530149235321234,8.144906755397365
620,4587,6451931.4,1872575.451,8.080960814793151,6451931.4,1872575.451,7.621044781546383,8.469817806656563
621,4588,6451933.396,1872573.706,8.042253557462793,6451933.396,1872573.706,7.618749608342625,8.770892092385326
622,4589,6451935.383,1872571.97,8.080960814793151,6451935.383,1872571.97,7.621044783684176,9.008638705715473
623,4590,6451937.379,1872570.225,8.301503726430942,6451937.379,1872570.225,7.618749608342625,9.190049563642363
624,4591,6451939.455,1872568.462,8.604547186942092,6451939.455,1872568.462,7.621044781546383,9.155950510536957
625,4592,6451941.583,1872566.607,9.093056568430164,6451941.583,1872566.607,7.618749608342625,9.143876554135563
626,4593,6451943.802,1872564.613,9.09093783987775,6451943.802,1872564.613,7.621044783684176,9.14387655674008
627,4594,6451946.037,1872562.638,8.739193795359531,6451946.037,1872562.638,7.618749606205323,9.143876554135563
628,4595,6451948.207,1872560.764,8.536865256236045,6451948.207,1872560.764,7.621044783684176,9.143876556273112
629,4596,6451950.316,1872558.921,8.772271617875294,6451950.316,1872558.921,7.621044781546383,9.143876554602532
630,4597,6451952.483,1872557.027,8.971266480555402,6451952.483,1872557.027,7.618749608342625,9.234772533543037
631,4598,6451954.7,1872555.091,8.769976878187585,6451954.7,1872555.091,7.621044783217279,9.00234165945789
632,4599,6451956.866,1872553.197,8.539160626321427,6451956.866,1872553.197,7.618749608342625,8.736887175163243
633,4600,6451958.976,1872551.354,8.772271617875294,6451958.976,1872551.354,7.621044781546383,8.53916062892623
634,4601,6451961.143,1872549.46,8.968970862967085,6451961.143,1872549.46,7.618749608342625,8.736887175627206
635,4602,6451963.359,1872547.524,8.772271615737939,6451963.359,1872547.524,7.621044783684176,9.002341656860962
636,4603,6451965.526,1872545.63,8.62976650307646,6451965.526,1872545.63,7.618749606205323,9.23247703065975
637,4604,6451967.658,1872543.767,8.68166554490584,6451967.658,1872543.767,7.621044783684176,9.143876554602532
638,4605,6451969.803,1872541.893,8.460673733619078,6451969.803,1872541.893,7.618749608342625,9.143876556273112
639,4606,6451971.884,1872540.056,8.215866898958664,6451971.884,1872540.056,7.621044781546383,9.143876554135563
640,4607,6451973.923,1872538.293,8.208608631522232,6451973.923,1872538.293,7.618749608342625,9.14387655674008
641,4608,6451975.976,1872536.55,8.606550334073077,6451975.976,1872536.55,7.5324442713413635,9.143876554135563
642,4609,6451978.104,1872534.694,9.004471943558913,6451978.104,1872534.694,7.762580433241624,9.143876556273112
643,4610,6451980.301,1872532.719,9.234482798790346,6451980.301,1872532.719,7.996950649832613,9.143876554602532
644,4611,6451982.582,1872530.725,9.143876554602532,6451982.582,1872530.725,8.22834740269686,9.143876554135563
645,4612,6451984.841,1872528.751,9.143876554135563,6451984.841,1872528.751,8.565685350472405,9.143876556273112
646,4613,6451987.1,1872526.777,9.143876556273112,6451987.1,1872526.777,8.68596630460738,9.143876554135563
647,4614,6451989.359,1872524.803,9.143876554602532,6451989.359,1872524.803,8.593065048164126,9.146171949863053
648,4615,6451991.618,1872522.829,9.143876556273112,6451991.618,1872522.829,8.629766503543427,9.145882455199533
649,4616,6451993.877,1872520.855,9.057571392583387,6451993.877,1872520.855,8.736887175627206,9.143876554602532
650,4617,6451996.115,1872518.9,9.283389425457617,6451996.115,1872518.9,9.002341657330946,9.143876556273112
651,4618,6451998.419,1872516.908,9.502579347184884,6451998.419,1872516.908,9.232477030192811,9.143876554135563
652,4619,6452000.767,1872514.857,9.712482012224735,6452000.767,1872514.857,9.143876554602532,9.14387655674008
653,4620,6452003.161,1872512.754,10.02877229090015,6452003.161,1872512.754,9.132311068959746,9.132311066864968
654,4621,6452005.613,1872510.56,10.20915531286552,6452005.613,1872510.56,8.20225181624715,8.202251818385362
655,4622,6452008.075,1872508.289,10.459972640008697,6452008.075,1872508.289,7.862197688888707,7.862197688888707
656,4623,6452010.574,1872505.937,10.63009740739934,6452010.574,1872505.937,9.050975312768308,9.050975310630808
657,4624,6452013.112,1872503.545,10.544590250640184,6452013.112,1872503.545,9.236777803671695,9.236777805342335
658,4625,6452015.635,1872501.178,10.548762075609089,6452015.635,1872501.178,10.444200497540306,10.44420049596505
659,4626,6452018.158,1872498.809,10.62984570433694,6452018.158,1872498.809,10.085502233177667,10.085502233177667
660,4627,6452020.694,1872496.415,10.459842964899044,6452020.694,1872496.415,9.160102122513571,9.160102122513571
661,4628,6452023.192,1872494.062,10.207088954969187,6452023.192,1872494.062,9.143876554602532,9.143876554135563
662,4629,6452025.654,1872491.792,10.030567890711046,6452025.654,1872491.792,9.146171949396201,9.14387655674008
663,4630,6452028.105,1872489.596,9.71165553150076,6452028.105,1872489.596,9.143876556273112,9.143876554135563
664,4631,6452030.496,1872487.49,9.501717009722192,6452030.496,1872487.49,9.143876554135563,9.143876554135563
665,4632,6452032.841,1872485.436,9.28476484878228,6452032.841,1872485.436,9.143876554602532,9.055276111375298
666,4633,6452035.143,1872483.441,9.056709766883493,6452035.143,1872483.441,9.143876556273112,9.285695356378191
667,4634,6452037.378,1872481.483,9.143016967188897,6452037.378,1872481.483,9.143876554135563,9.519782345409645
668,4635,6452039.634,1872479.506,9.145309530635416,6452039.634,1872479.506,9.14387655674008,9.77564688905339
669,4636,6452041.891,1872477.529,9.141008406796443,6452041.891,1872477.529,9.143876554135563,10.07059384502835
670,4637,6452044.147,1872475.553,9.145309531103019,6452044.147,1872475.553,9.143876556273112,9.77564688905339
671,4638,6452046.404,1872473.576,9.145309530635416,6452046.404,1872473.576,9.143876554602532,9.519782345409645
672,4639,6452048.661,1872471.599,9.143016967188897,6452048.661,1872471.599,9.143876554135563,9.285695356378191
673,4640,6452050.917,1872469.622,9.143301471727472,6452050.917,1872469.622,9.143876556273112,9.055276111375298
674,4641,6452053.174,1872467.646,9.145309530635416,6452053.174,1872467.646,9.143876554135563,9.143876554135563
675,4642,6452055.431,1872465.669,9.143016967188897,6452055.431,1872465.669,9.23247703065975,9.143876556273112
676,4643,6452057.687,1872463.692,9.145309530635416,6452057.687,1872463.692,9.002341657330946,9.143876554602532
677,4644,6452059.944,1872461.715,9.231616634260254,6452059.944,1872461.715,8.767970806584572,9.146171949396201
678,4645,6452062.222,1872459.719,9.00628298669798,6452062.222,1872459.719,8.536576865330495,9.143876556273112
679,4646,6452064.418,1872457.742,8.607438131417796,6452064.418,1872457.742,8.228347402230249,9.143876554602532
680,4647,6452066.527,1872455.864,8.156632518022564,6452066.527,1872455.864,7.996950650299473,9.073354879288946
681,4648,6452068.555,1872454.118,7.761319496573026,6452068.555,1872454.118,7.760589290515954,9.204013760030092
682,4649,6452070.497,1872452.471,7.529576753616042,6452070.497,1872452.471,7.530149235321234,9.55992457399907
683,4650,6452072.355,1872450.843,7.620469375755671,6452072.355,1872450.843,7.621044781546383,9.934561257765905
684,4651,6452074.236,1872449.196,7.708784892932693,6452074.236,1872449.196,7.618749608342625,10.29205617900394
685,4652,6452076.138,1872447.529,7.481374830474781,6452076.138,1872447.529,7.5324442713413635,10.42170883482639
686,4653,6452077.957,1872445.881,7.080840544553517,6452077.957,1872445.881,7.762580433241624,10.351187952505168
687,4654,6452079.706,1872444.352,6.776183874825099,6452079.706,1872444.352,8.026032238535835,10.351399762944682
688,4655,6452081.404,1872442.917,6.5575564822600185,6452081.404,1872442.917,8.135154824039999,10.42191475330754
689,4656,6452083.022,1872441.499,6.609454292987239,6452083.022,1872441.499,8.080960817397358,10.289994733689872
690,4657,6452084.653,1872440.07,6.504998297281589,6452084.653,1872440.07,8.301503726430942,9.93435271616081
691,4658,6452086.248,1872438.652,6.23716135972175,6452086.248,1872438.652,8.602249824454253,9.56165178704402
692,4659,6452087.798,1872437.316,6.006745033783184,6452087.798,1872437.316,9.00673891456326,9.205379847392756
693,4660,6452089.28,1872436.017,6.095344644080962,6452089.28,1872436.017,9.23247703065975,9.074774419554654
694,4661,6452090.784,1872434.699,6.095629656572648,6452090.784,1872434.699,9.143876554602532,9.143016967188897
695,4662,6452092.289,1872433.382,6.095344644080962,6452092.289,1872433.382,9.143876556273112,9.143301473863263
696,4663,6452093.793,1872432.064,6.097637319936657,6452093.793,1872432.064,9.143876554135563,9.143016967188897
697,4664,6452095.298,1872430.746,6.095344644080962,6452095.298,1872430.746,9.14387655674008,9.145309530635416
698,4665,6452096.802,1872429.428,6.097637317801131,6452096.802,1872429.428,9.128149361068402,9.233909334849368
699,4666,6452098.307,1872428.11,6.095344644548684,6452098.307,1872428.11,9.143876554135563,9.004017964494803
700,4667,6452099.811,1872426.792,6.095344646215871,6452099.811,1872426.792,9.22107909327045,8.607438131417796
701,4668,6452101.315,1872425.474,6.095629656572648,6452101.315,1872425.474,9.32621559208622,8.156632518022564
702,4669,6452102.82,1872424.157,6.095344644080962,6452102.82,1872424.157,9.406559114970708,7.761319496114009
703,4670,6452104.324,1872422.839,6.097637317801131,6452104.324,1872422.839,9.419056324477665,7.531869497614706
704,4671,6452105.829,1872421.521,6.095344644080962,6452105.829,1872421.521,9.404689819202478,7.618176468178536
705,4672,6452107.333,1872420.203,6.095344646215871,6452107.333,1872420.203,9.404689819202478,7.622477620945974
706,4673,6452108.837,1872418.885,6.1862371989338785,6452108.837,1872418.885,9.421368491229279,7.618176470313726
707,4674,6452110.364,1872417.548,5.954205392883443,6452110.364,1872417.548,9.404460639186134,7.711077363449648
708,4675,6452111.823,1872416.249,5.719440227745247,6452111.823,1872416.249,9.326051225961013,7.4769925078640185
709,4676,6452113.234,1872415.012,5.488053291333637,6452113.234,1872415.012,9.220611594920513,7.244281058799441
710,4677,6452114.587,1872413.824,5.182102893952586,6452114.587,1872413.824,9.145309530635416,7.010883688295331
711,4678,6452115.867,1872412.705,4.946409123455442,6452115.867,1872412.705,9.218156354538397,6.704934947859416
712,4679,6452117.088,1872411.636,4.714385061579899,6452117.088,1872411.636,9.004017967078994,6.473542286951436
713,4680,6452118.262,1872410.629,4.481904442538021,6452118.262,1872410.629,8.607438129297812,6.23716135757157
714,4681,6452119.368,1872409.66,4.572797491741689,6452119.368,1872409.66,8.156632519710772,6.006745035917894
715,4682,6452120.497,1872408.672,4.570504202564326,6452120.497,1872408.672,7.761319494408097,6.095344644080962
716,4683,6452121.625,1872407.684,4.572513049858202,6452121.625,1872407.684,7.5295767540837275,6.095629656572648
717,4684,6452122.753,1872406.695,4.572797492209041,6452122.753,1872406.695,7.620469377423856,6.095344644080962
718,4685,6452123.882,1872405.707,4.572513049858202,6452123.882,1872405.707,7.620185315980246,6.097637317801131
719,4686,6452125.01,1872404.718,4.570504204699705,6452125.01,1872404.718,7.620469377891357,6.095344646215871
720,4687,6452126.138,1872403.73,4.572797489605488,6452126.138,1872403.73,7.618176467710894,6.095344644080962
721,4688,6452127.267,1872402.742,4.572513050326056,6452127.267,1872402.742,7.622477621413633,6.1862371989338785
722,4689,6452128.395,1872401.753,4.570504204699705,6452128.395,1872401.753,7.618176467710894,5.95420539335535
723,4690,6452129.523,1872400.765,4.574805330359081,6452129.523,1872400.765,7.620469377891357,5.688355265455801
724,4691,6452130.652,1872399.776,4.570504204699705,6452130.652,1872399.776,7.620185315980246,5.583527531960111
725,4692,6452131.78,1872398.788,4.570504202096738,6452131.78,1872398.788,7.7090693033600886,5.635425595567569
726,4693,6452132.908,1872397.8,4.572513052460498,6452132.908,1872397.8,7.483421642820801,5.410243788657057
727,4694,6452134.036,1872396.811,4.572797489605488,6452134.036,1872396.811,7.0806148713385655,5.255932878467129
728,4695,6452135.165,1872395.823,4.572513050326056,6452135.165,1872395.823,6.63386049040332,5.032715977346351
729,4696,6452136.293,1872394.834,4.570504204699705,6452136.293,1872394.834,6.236750986573868,5.086622543190859
730,4697,6452137.421,1872393.846,4.572797489605488,6452137.421,1872393.846,6.006745033783184,4.980197892812025
731,4698,6452138.55,1872392.858,4.572513052460498,6452138.55,1872392.858,6.097637317801131,4.714385061579899
732,4699,6452139.678,1872391.869,4.570504202096738,6452139.678,1872391.869,6.095344644080962,4.481904444673141
733,4700,6452140.806,1872390.881,4.5727974900728405,6452140.806,1872390.881,6.095344644080962,4.572513050326056
734,4701,6452141.935,1872389.893,4.572513051992642,6452141.935,1872389.893,6.18623720106959,4.570504204232117
735,4702,6452143.063,1872388.904,4.570504202564326,6452143.063,1872388.904,5.954205392883443,4.663405136514622
736,4703,6452144.191,1872387.916,4.653425632393656,6452144.191,1872387.916,5.719440227745247,4.427145242577245
737,4704,6452145.335,1872386.905,4.499109220823298,6452145.335,1872386.905,5.463867957053329,4.1679012239753135
738,4705,6452146.445,1872385.932,4.18199817789234,6452146.445,1872385.932,5.259520734776077,4.05639447346071
739,4706,6452147.501,1872385.056,3.955707504027556,6452147.501,1872385.056,5.408620819571157,4.021985855645361
740,4707,6452148.515,1872384.246,3.963454936213094,6452148.515,1872384.246,5.204474950078797,4.021701730344858
741,4708,6452149.537,1872383.442,4.192313206511808,6452149.537,1872383.442,4.948702800456063,4.149295364302523
742,4709,6452150.608,1872382.579,4.331595150098702,6452150.608,1872382.579,4.714385061579899,4.1105859570183965
743,4710,6452151.707,1872381.678,4.268127360336854,6452151.707,1872381.678,4.481904444673141,3.8927685678533797
744,4711,6452152.793,1872380.794,4.270052192830078,6452152.793,1872380.794,4.570504202564326,3.588469568924792
745,4712,6452153.879,1872379.909,4.270052192830078,6452153.879,1872379.909,4.574805330359081,3.1873657557745165
746,4713,6452154.965,1872379.024,4.270052192830078,6452154.965,1872379.024,4.570504204699705,3.421284622530123
747,4714,6452156.051,1872378.139,4.270052192830078,6452156.051,1872378.139,4.570504202096738,3.6526754340171257
748,4715,6452157.137,1872377.254,4.270052192830078,6452157.137,1872377.254,4.574805332961965,3.455207476777739
749,4716,6452158.223,1872376.369,4.270052192830078,6452158.223,1872376.369,4.570504202564326,3.0987668537129087
750,4717,6452159.309,1872375.484,4.270052190629551,6452159.309,1872375.484,4.570504204232117,3.1010909839853333
751,4718,6452160.395,1872374.599,4.268127362090367,6452160.395,1872374.599,4.5748053308267025,3.455207474194109
752,4719,6452161.481,1872373.715,4.270052192830078,6452161.481,1872373.715,4.570504202096738,3.6566918387953273
753,4720,6452162.567,1872372.83,4.270052192830078,6452162.567,1872372.83,4.572513052460498,3.419275960651106
754,4721,6452163.653,1872371.945,4.270052192830078,6452163.653,1872371.945,4.572797489605488,3.1873657557745165
755,4722,6452164.739,1872371.06,4.270052192830078,6452164.739,1872371.06,4.570504204699705,3.586505326484933
756,4723,6452165.825,1872370.175,4.270052192830078,6452165.825,1872370.175,4.572513050326056,3.892768567369953
757,4724,6452166.911,1872369.29,4.270052192830078,6452166.911,1872369.29,4.572797489605488,4.112593559173218
758,4725,6452167.997,1872368.405,4.270052190629551,6452167.997,1872368.405,4.572513052460498,4.058403701791595
759,4726,6452169.083,1872367.52,4.270052192830078,6452169.083,1872367.52,4.570504202096738,4.1659202752691655
760,4727,6452170.169,1872366.635,4.268127362538374,6452170.169,1872366.635,4.570504204699705,4.4291792582013425
761,4728,6452171.255,1872365.751,4.270052192830078,6452171.255,1872365.751,4.574805330359081,4.661397591027964
762,4729,6452172.341,1872364.866,4.270052192830078,6452172.341,1872364.866,4.570504202564326,4.572513052460498
763,4730,6452173.427,1872363.981,4.270052192830078,6452173.427,1872363.981,4.570504204232117,4.570504202564326
764,4731,6452174.513,1872363.096,4.270052192830078,6452174.513,1872363.096,4.5748053308267025,4.572797489605488
765,4732,6452175.599,1872362.211,4.272415422754188,6452175.599,1872362.211,4.570504204232117,4.572513052460498
766,4733,6452176.686,1872361.326,4.270052192381767,6452176.686,1872361.326,4.572513050326056,4.570504202096738
767,4734,6452177.772,1872360.441,4.173801702355189,6452177.772,1872360.441,4.5727974900728405,4.572513052460498
768,4735,6452178.836,1872359.579,4.409609134162078,6452178.836,1872359.579,4.570504204232117,4.5727974900728405
769,4736,6452179.982,1872358.696,4.872360282545466,6452179.982,1872358.696,4.572513050326056,4.481904444205481
770,4737,6452181.212,1872357.675,5.289087174413934,6452181.212,1872357.675,4.572797491741689,4.714385061579899
771,4738,6452182.522,1872356.537,5.7581076431268485,6452182.522,1872356.537,4.572513050326056,4.946409121319666
772,4739,6452183.916,1872355.262,5.988978737932911,6452183.916,1872355.262,4.570504204232117,5.180097298028887
773,4740,6452185.392,1872353.965,5.894631055642503,6452185.392,1872353.965,4.5727974900728405,5.4880532908653965
774,4741,6452186.847,1872352.691,5.8923382276385725,6452186.847,1872352.691,4.572513050326056,5.719440226078538
775,4742,6452188.301,1872351.417,5.892338227170889,6452188.301,1872351.417,4.481904444673141,6.044824154884952
776,4743,6452189.755,1872350.143,5.894631055642503,6452189.755,1872350.143,4.714385061579899,6.044824152765119
777,4744,6452191.21,1872348.869,5.892338227170889,6452191.21,1872348.869,4.948702800456063,5.719440228213076
778,4745,6452192.664,1872347.595,5.892338227170889,6452192.664,1872347.595,5.204474950078797,5.464192707413932
779,4746,6452194.118,1872346.321,5.892338227170889,6452194.118,1872346.321,5.408620819571157,5.259520735243687
780,4747,6452195.572,1872345.047,5.892623598999654,6452195.572,1872345.047,5.259520734776077,5.317728470370414
781,4748,6452197.027,1872343.774,5.892338227170889,6452197.027,1872343.774,5.461880775713127,5.3504139144749105
782,4749,6452198.481,1872342.5,5.892338227170889,6452198.481,1872342.5,5.719440227745247,5.319738064754299
783,4750,6452199.935,1872341.226,5.892338229305932,6452199.935,1872341.226,5.956232648637508,5.348120546712954
784,4751,6452201.389,1872339.952,5.8946310535068225,6452201.389,1872339.952,6.18623720106959,5.320020971909836
785,4752,6452202.844,1872338.678,5.892338229305932,6452202.844,1872338.678,6.095344644080962,5.348120546712954
786,4753,6452204.298,1872337.404,5.8923382276385725,6452204.298,1872337.404,6.095344644080962,5.408620819571157
787,4754,6452205.752,1872336.13,5.894631055642503,6452205.752,1872336.13,6.095629656572648,5.204474950078797
788,4755,6452207.207,1872334.856,5.892338227170889,6452207.207,1872334.856,6.095344646215871,4.946409120852192
789,4756,6452208.661,1872333.582,5.892338227170889,6452208.661,1872333.582,6.097637317801131,4.716698997870839
790,4757,6452210.115,1872332.308,5.892338227170889,6452210.115,1872332.308,6.095344644080962,4.391012949205187
791,4758,6452211.569,1872331.034,5.894631055642503,6452211.569,1872331.034,6.095344644080962,4.716699000488056
792,4759,6452213.024,1872329.76,5.892338227170889,6452213.024,1872329.76,6.097637318268676,4.946409120852192
793,4760,6452214.478,1872328.486,5.89032998911962,6452214.478,1872328.486,6.095344646215871,5.180097295890915
794,4761,6452215.932,1872327.213,5.892338227170889,6452215.932,1872327.213,6.095629656572648,5.488053291333637
795,4762,6452217.386,1872325.939,5.894631055642503,6452217.386,1872325.939,6.095344644080962,5.719440227745247
796,4763,6452218.841,1872324.665,5.892338227170889,6452218.841,1872324.665,6.097637317801131,5.9562326481653995
797,4764,6452220.295,1872323.391,5.80289571771058,6452220.295,1872323.391,6.095344646215871,6.18394432422582
798,4765,6452221.731,1872322.141,6.002800567250668,6452221.731,1872322.141,6.095344644080962,6.097637317801131
799,4766,6452223.232,1872320.866,6.503487822984308,6452223.232,1872320.866,6.097637317801131,6.09333622745155
800,4767,6452224.829,1872319.451,6.951975526569151,6452224.829,1872319.451,6.183944322090715,6.097637317801131
801,4768,6452226.516,1872317.916,7.414005473186935,6452226.516,1872317.916,5.954205395003568,6.095344644080962
802,4769,6452228.293,1872316.255,7.666325941328999,6452228.293,1872316.255,5.690664977062216,6.095344646683593
803,4770,6452230.172,1872314.583,7.6325285613801395,6452230.172,1872314.583,5.4906266239998205,6.097637317801131
804,4771,6452232.06,1872312.938,7.618176470313726,6452232.06,1872312.938,5.688355263768196,6.095344644080962
805,4772,6452233.94,1872311.291,7.711077363449648,6452233.94,1872311.291,5.954205392883443,6.095629656572648
806,4773,6452235.843,1872309.624,7.4769925078640185,6452235.843,1872309.624,6.18623720106959,6.095344646215871
807,4774,6452237.678,1872307.996,7.213144645899044,6452237.678,1872307.996,6.095344644080962,6.009037497897064
808,4775,6452239.468,1872306.448,7.026935775378279,6452239.468,1872306.448,6.095344644080962,6.234418569108709
809,4776,6452241.204,1872304.931,7.165140093791054,6452241.204,1872304.931,6.097637317801131,6.636991129371794
810,4777,6452242.974,1872303.384,7.4686455769549625,6452242.974,1872303.384,6.0933362295871625,6.941939610768894
811,4778,6452244.808,1872301.759,7.580581280896195,6452244.808,1872301.759,6.097637317801131,7.158257688274175
812,4779,6452246.66,1872300.099,7.434017013501545,6452246.66,1872300.099,6.095344644548684,7.106075850372551
813,4780,6452248.468,1872298.462,7.425406580351453,6452248.468,1872298.462,6.097637317801131,7.213457613852797
814,4781,6452250.274,1872296.827,7.435851973866853,6452250.274,1872296.827,6.095344646215871,7.479015675922678
815,4782,6452252.081,1872295.188,7.434443774178207,6452252.081,1872295.188,6.095344644080962,7.706776235522254
816,4783,6452253.881,1872293.542,7.4359388065757335,6452253.881,1872293.542,6.097637317801131,7.622477621413633
