,Index(Frame ID),Front vehicle position(global_X),Front vehicle position(global_Y),Front vehicle velocity(m/s),Rear vehicle position(global_X),Rear vehicle position(global_Y),Rear vehicle velocity(m/s),Ego vehicle velocity(m/s)
748,4796,6451924.53,1872582.785,9.055276108770858,6451924.53,1872582.785,7.762030480767097,9.14387655674008
749,4797,6451926.767,1872580.83,9.143876554602532,6451926.767,1872580.83,7.530149233184064,9.143876554135563
750,4798,6451929.026,1872578.856,9.143876556273112,6451929.026,1872578.856,7.532444273479032,9.143876554135563
751,4799,6451931.285,1872576.882,9.143876554135563,6451931.285,1872576.882,7.760589290979474,9.14387655674008
752,4800,6451933.544,1872574.908,9.14387655674008,6451933.544,1872574.908,8.02603223593968,9.143876554135563
753,4801,6451935.803,1872572.934,9.143876554135563,6451935.803,1872572.934,8.225760883794193,9.145882455666637
754,4802,6451938.062,1872570.96,9.143876556273112,6451938.062,1872570.96,7.992649927392784,9.143876554135563
755,4803,6451940.321,1872568.986,9.232477028522098,6451940.321,1872568.986,7.79365553806758,9.143876554135563
756,4804,6451942.602,1872566.993,9.00234165945789,6451942.602,1872566.993,7.992649929530778,9.143876556273112
757,4805,6451944.815,1872565.037,8.767970803980148,6451944.815,1872565.037,8.225760881656832,9.143876554602532
758,4806,6451946.981,1872563.144,8.536576865330495,6451946.981,1872563.144,8.026032238065547,9.143876556273112
759,4807,6451949.089,1872561.3,8.22834740269686,6451949.089,1872561.3,7.760589290979474,9.143876554135563
760,4808,6451951.123,1872559.525,7.96159537858075,6451951.123,1872559.525,7.5324442713413635,9.14387655674008
761,4809,6451953.101,1872557.819,7.793655537600477,6451953.101,1872557.819,7.530149235321234,9.143876554135563
762,4810,6451955.026,1872556.136,7.992649929530778,6451955.026,1872556.136,7.760061944121731,9.143876554135563
763,4811,6451957.001,1872554.411,8.225760881656832,6451957.001,1872554.411,8.159591639553955,9.14387655674008
764,4812,6451959.033,1872552.635,8.026032238535835,6451959.033,1872552.635,8.605916675820422,9.143876554135563
765,4813,6451961.005,1872550.89,7.760589290515954,6451961.005,1872550.89,9.006738915037577,9.143876556273112
766,4814,6451962.933,1872549.227,7.5324442713413635,6451962.933,1872549.227,9.232477028522098,9.143876554135563
767,4815,6451964.794,1872547.601,7.618749608342625,6451964.794,1872547.601,9.143876556273112,9.143876554602532
768,4816,6451966.676,1872545.956,7.621044783684176,6451966.676,1872545.956,9.143876554135563,9.143876556273112
769,4817,6451968.559,1872544.311,7.618749606205323,6451968.559,1872544.311,9.143876556273112,9.143876554135563
770,4818,6451970.441,1872542.666,7.621044783684176,6451970.441,1872542.666,9.143876554602532,9.14387655674008
771,4819,6451972.324,1872541.021,7.621044783684176,6451972.324,1872541.021,9.143876556273112,9.143876554135563
772,4820,6451974.207,1872539.376,7.618749606205323,6451974.207,1872539.376,9.143876554135563,9.143876556273112
773,4821,6451976.089,1872537.731,7.621044783684176,6451976.089,1872537.731,9.143876554602532,9.143876554602532
774,4822,6451977.972,1872536.086,7.6187496078755865,6451977.972,1872536.086,9.143876556273112,9.146171949396201
775,4823,6451979.854,1872534.441,7.621044781546383,6451979.854,1872534.441,9.143876554135563,9.143876556273112
776,4824,6451981.737,1872532.796,7.618749608342625,6451981.737,1872532.796,9.14387655674008,9.143876554602532
777,4825,6451983.619,1872531.151,7.621044783684176,6451983.619,1872531.151,9.143876554135563,9.143876554135563
778,4826,6451985.502,1872529.506,7.618749606205323,6451985.502,1872529.506,9.143876554135563,9.143876556273112
779,4827,6451987.384,1872527.861,7.621044783684176,6451987.384,1872527.861,9.14387655674008,9.143876554135563
780,4828,6451989.267,1872526.216,7.618749608342625,6451989.267,1872526.216,9.143876554135563,9.14387655674008
781,4829,6451991.149,1872524.571,7.621044781546383,6451991.149,1872524.571,9.143876556273112,9.143876554135563
782,4830,6451993.032,1872522.926,7.618749608342625,6451993.032,1872522.926,9.143876554135563,9.23247703065975
783,4831,6451994.914,1872521.281,7.621044783684176,6451994.914,1872521.281,9.14387655674008,9.00447194403335
784,4832,6451996.797,1872519.636,7.618749606205323,6451996.797,1872519.636,9.143876554135563,8.6081957897605
785,4833,6451998.679,1872517.991,7.621044783684176,6451998.679,1872517.991,9.143876554135563,8.157279437943135
786,4834,6452000.562,1872516.346,7.606431024340196,6452000.562,1872516.346,9.14387655674008,7.760061943663477
787,4835,6452002.443,1872514.706,7.619039820552759,6452002.443,1872514.706,9.143876554135563,7.53014923578831
788,4836,6452004.326,1872513.062,7.688861986082522,6452004.326,1872513.062,9.143876556273112,7.621044781546383
789,4837,6452006.214,1872511.389,7.777899994001041,6452006.214,1872511.389,9.143876554602532,7.618749608342625
790,4838,6452008.109,1872509.68,7.848804182790518,6452008.109,1872509.68,9.143876554135563,7.621044781079483
791,4839,6452010.01,1872507.943,7.861339769637413,6452010.01,1872507.943,9.143876556273112,7.621044783684176
792,4840,6452011.912,1872506.201,7.846748492312426,6452011.912,1872506.201,9.143876554135563,7.618749608342625
793,4841,6452013.813,1872504.465,7.844891216760028,6452013.813,1872504.465,9.145882455666637,7.621044781546383
794,4842,6452015.715,1872502.731,7.847143926793276,6452015.715,1872502.731,9.146171949396201,7.707350017791924
795,4843,6452017.618,1872500.997,7.859666795341931,6452017.618,1872500.997,9.143876554602532,7.481804478374161
796,4844,6452019.522,1872499.258,7.846748492312426,6452019.522,1872499.258,9.143876556273112,7.0831355752249525
797,4845,6452021.423,1872497.522,7.777679015674137,6452021.423,1872497.522,9.232477028522098,6.636506089564866
798,4846,6452023.317,1872495.812,7.688603411263145,6452023.317,1872495.812,9.004471946144417,6.235163609173918
799,4847,6452025.204,1872494.138,7.620185315980246,6452025.204,1872494.138,8.6081957897605,6.007317263712558
800,4848,6452027.084,1872492.49,7.608142588524797,6452027.084,1872492.49,8.157279437943135,6.095917703313902
801,4849,6452028.964,1872490.848,7.620469377891357,6452028.964,1872490.848,7.760061941495967,6.095917703780871
802,4850,6452030.845,1872489.201,7.618176467710894,6452030.845,1872489.201,7.53014923578831,6.095917703313902
803,4851,6452032.725,1872487.554,7.711077363449648,6452032.725,1872487.554,7.621044783684176,6.095917703780871
804,4852,6452034.628,1872485.887,7.479015678516675,6452034.628,1872485.887,7.707350017324924,6.095917703780871
805,4853,6452036.463,1872484.258,7.211151236993219,6452036.463,1872484.258,7.47953240498317,6.036599204666161
806,4854,6452038.253,1872482.711,7.015751836861767,6452038.253,1872482.711,7.242843950944728,6.112301008030858
807,4855,6452039.985,1872481.195,7.213144645899044,6452039.985,1872481.195,7.011450819831095,6.442732304453354
808,4856,6452041.775,1872479.647,7.4769925078640185,6452041.775,1872479.647,6.7055168717937965,6.771231987927019
809,4857,6452043.61,1872478.019,7.711077363917265,6452043.61,1872478.019,6.471823504339511,7.099530077701694
810,4858,6452045.513,1872476.352,7.618176467710894,6452045.513,1872476.352,6.2378047904113965,7.177203853261243
811,4859,6452047.393,1872474.705,7.622477621413633,6452047.393,1872474.705,6.007317265849946,7.117220977745835
812,4860,6452049.274,1872473.057,7.618176468178536,6452049.274,1872473.057,6.095917703780871,7.117463763464932
813,4861,6452051.154,1872471.41,7.620469377423856,6452051.154,1872471.41,6.095917703313902,7.1154983888153565
814,4862,6452053.035,1872469.763,7.620185315980246,6452053.035,1872469.763,6.095917703780871,7.117463762977765
815,4863,6452054.915,1872468.115,7.620469377423856,6452054.915,1872468.115,6.095917703780871,7.115126271724467
816,4864,6452056.796,1872466.468,7.618176468178536,6452056.796,1872466.468,6.095917703313902,7.1794137326539476
817,4865,6452058.676,1872464.821,7.711077363449648,6452058.676,1872464.821,6.095917703780871,7.099422772813201
818,4866,6452060.579,1872463.154,7.481374830474781,6452060.579,1872463.154,6.095917703313902,6.769006882850399
819,4867,6452062.398,1872461.506,7.080840544553517,6452062.398,1872461.506,6.095917703780871,6.444502095749266
820,4868,6452064.147,1872459.977,6.773856163087163,6452064.147,1872459.977,6.095917703313902,6.1140008168669935
821,4869,6452065.844,1872458.542,6.557556484394866,6452065.844,1872458.542,6.095917703780871,6.03600204613132
822,4870,6452067.462,1872457.124,6.611747143514323,6452067.462,1872457.124,6.095917703313902,6.09333622745155
823,4871,6452069.094,1872455.695,6.502720668375198,6452069.094,1872455.695,6.095917703780871,6.097637317801131
824,4872,6452070.688,1872454.277,6.23716135757157,6452070.688,1872454.277,6.095917701176354,6.095344644548684
825,4873,6452072.238,1872452.941,6.006745033783184,6452072.238,1872452.941,6.095917703780871,6.097637317801131
826,4874,6452073.72,1872451.642,6.097637317801131,6452073.72,1872451.642,6.095917703313902,6.095344646215871
827,4875,6452075.225,1872450.324,6.0933362295871625,6452075.225,1872450.324,6.095917703780871,6.095344644080962
828,4876,6452076.729,1872449.007,6.097637317801131,6452076.729,1872449.007,6.012202214589429,6.097637317801131
829,4877,6452078.234,1872447.689,6.095344644080962,6452078.234,1872447.689,6.202536957964167,6.09333622745155
830,4878,6452079.738,1872446.371,6.097637317801131,6452079.738,1872446.371,6.598308260968957,6.097637319936657
831,4879,6452081.243,1872445.053,6.095344646215871,6452081.243,1872445.053,7.033586092149349,6.095344644080962
832,4880,6452082.747,1872443.735,6.095344644548684,6452082.747,1872443.735,7.431994094754017,6.097637317801131
833,4881,6452084.251,1872442.417,6.097637317801131,6452084.251,1872442.417,7.621404388749012,6.095344644080962
834,4882,6452085.756,1872441.099,6.09333622745155,6452085.756,1872441.099,7.535510428531431,6.095344646683593
835,4883,6452087.26,1872439.782,6.097637317801131,6452087.26,1872439.782,7.535944385159087,6.095629656105305
836,4884,6452088.765,1872438.464,6.095344646215871,6452088.765,1872438.464,7.536165052968784,6.095344644548684
837,4885,6452090.269,1872437.146,6.095344644080962,6452090.269,1872437.146,7.533682475262773,6.097637317801131
838,4886,6452091.773,1872435.828,6.097637317801131,6452091.773,1872435.828,7.535510426426781,6.095344644080962
839,4887,6452093.278,1872434.51,6.095344644080962,6452093.278,1872434.51,7.537556098798693,6.097637319936657
840,4888,6452094.782,1872433.192,6.095629656572648,6452094.782,1872433.192,7.530780886996254,6.095344644080962
841,4889,6452096.287,1872431.875,6.095344646215871,6452096.287,1872431.875,7.535510426426781,6.095344644080962
842,4890,6452097.791,1872430.557,6.1862371989338785,6452097.791,1872430.557,7.56133118399174,6.095629656572648
843,4891,6452099.318,1872429.22,5.958828306623839,6452099.318,1872429.22,7.594205005887172,6.095344646215871
844,4892,6452100.761,1872427.901,5.553707764830996,6452100.761,1872427.901,7.620469377423856,6.097637317801131
845,4893,6452102.133,1872426.702,5.255597910466446,6452102.133,1872426.702,7.625056784009122,6.095344644080962
846,4894,6452103.455,1872425.595,4.9398150898216455,6452103.455,1872425.595,7.620469377423856,6.095344644080962
847,4895,6452104.674,1872424.527,5.173213904863964,6452104.674,1872424.527,7.620185315980246,6.097637318268676
848,4896,6452105.951,1872423.409,5.499228933952745,6452105.951,1872423.409,7.620469377891357,6.093336229119643
849,4897,6452107.308,1872422.22,5.173213902728165,6452107.308,1872422.22,7.618176467710894,6.097637318268676
850,4898,6452108.585,1872421.102,5.032715977346351,6452108.585,1872421.102,7.620469377891357,6.095344644080962
851,4899,6452109.827,1872420.014,5.030423670180042,6452109.827,1872420.014,7.620185315512444,6.097637317801131
852,4900,6452111.068,1872418.926,5.149126690697359,6452111.068,1872418.926,7.620469377891357,6.095344644080962
853,4901,6452112.351,1872417.827,5.488053291333637,6452112.351,1872417.827,7.618176467710894,6.095344646215871
854,4902,6452113.704,1872416.639,5.721732521819663,6452113.704,1872416.639,7.711077363917265,6.097637317801131
855,4903,6452115.116,1872415.402,5.951929270837918,6452115.116,1872415.402,7.4988091305977935,6.09333622745155
856,4904,6452116.574,1872414.103,6.186237198466386,6452116.574,1872414.103,7.115858084807778,6.097637317801131
857,4905,6452118.101,1872412.766,6.095344646215871,6452118.101,1872412.766,6.684703185377989,6.095344646215871
858,4906,6452119.605,1872411.448,6.1862371989338785,6452119.605,1872411.448,6.309955583872738,6.095344644080962
859,4907,6452121.132,1872410.111,5.956232648637508,6452121.132,1872410.111,6.1721104404456,6.097637318268676
860,4908,6452122.591,1872408.811,5.686366477188294,6452122.591,1872408.811,6.260804200595638,6.095344644080962
861,4909,6452124.005,1872407.594,5.583527534095468,6452124.005,1872407.594,6.245346792478996,6.095629656572648
862,4910,6452125.383,1872406.387,5.544533180404453,6452125.383,1872406.387,6.248745679128557,6.095344646215871
863,4911,6452126.751,1872405.188,5.635425595567569,6452126.751,1872405.188,6.24874567699344,6.097637317801131
864,4912,6452128.142,1872403.97,5.5216469648052655,6452128.142,1872403.97,6.2467375042666715,6.095344644080962
865,4913,6452129.492,1872402.762,5.180097298028887,6452129.492,1872402.762,6.248745679128557,6.095344644080962
866,4914,6452130.772,1872401.644,4.946409121319666,6452130.772,1872401.644,6.24874567699344,6.097637319936657
867,4915,6452131.993,1872400.575,4.714385063734531,6452131.993,1872400.575,6.248745679128557,6.095344644080962
868,4916,6452133.167,1872399.568,4.393304771143277,6452133.167,1872399.568,6.24874567699344,6.095629656572648
869,4917,6452134.251,1872398.618,4.714385061579899,6452134.251,1872398.618,6.2467375042666715,6.095344644080962
870,4918,6452135.425,1872397.611,4.977924324153832,6452135.425,1872397.611,6.248745679128557,6.097637317801131
871,4919,6452136.643,1872396.523,5.177514965946823,6452136.643,1872396.523,6.24874567699344,6.095344646683593
872,4920,6452137.921,1872395.404,4.979955378527686,6452137.921,1872395.404,6.248745679128557,6.095344644080962
873,4921,6452139.139,1872394.315,4.714385061579899,6452139.139,1872394.315,6.24874567699344,6.097637317801131
874,4922,6452140.313,1872393.308,4.391296451626829,6452140.313,1872393.308,6.2467375042666715,6.09333622745155
875,4923,6452141.397,1872392.359,4.71637005444146,6452141.397,1872392.359,6.248745679128557,6.097637319936657
876,4924,6452142.571,1872391.351,4.977924322036792,6452142.571,1872391.351,6.294049886862081,6.095344644080962
877,4925,6452143.789,1872390.263,5.177514965946823,6452143.789,1872390.263,6.232713590272044,6.095344644080962
878,4926,6452145.067,1872389.144,4.977924324153832,6452145.067,1872389.144,5.978762910235529,6.097637317801131
879,4927,6452146.285,1872388.056,4.625783620621217,6452146.285,1872388.056,5.75650931905744,6.095344646215871
880,4928,6452147.437,1872387.068,4.625720358004583,6452147.437,1872387.068,5.502393082064639,6.097637317801131
881,4929,6452148.605,1872386.099,5.106827354650022,6452148.605,1872386.099,5.441021502628336,6.09333622745155
882,4930,6452149.88,1872385.012,5.559914606324735,6452149.88,1872385.012,5.486325491315035,6.097637317801131
883,4931,6452151.237,1872383.793,5.958828307102639,6452151.237,1872383.793,5.486325493450376,6.095344644080962
884,4932,6452152.68,1872382.474,6.186237200602097,6452152.68,1872382.474,5.486325493450376,6.095344646683593
885,4933,6452154.207,1872381.137,6.09333622745155,6452154.207,1872381.137,5.486325491315035,6.097637317801131
886,4934,6452155.711,1872379.82,6.097637317801131,6452155.711,1872379.82,5.486325493917974,6.095344644080962
887,4935,6452157.216,1872378.502,6.095344644548684,6452157.216,1872378.502,5.486325493450376,6.097637317801131
888,4936,6452158.72,1872377.184,6.097637317801131,6452158.72,1872377.184,5.486325491315035,6.09333622745155
889,4937,6452160.225,1872375.866,6.095344646215871,6452160.225,1872375.866,5.486325493450376,6.095344646215871
890,4938,6452161.729,1872374.548,6.095344644080962,6452161.729,1872374.548,5.486325493450376,6.097637317801131
891,4939,6452163.233,1872373.23,6.097637317801131,6452163.233,1872373.23,5.486325493450376,6.095344644080962
892,4940,6452164.738,1872371.912,6.09333622745155,6452164.738,1872371.912,5.486325491315035,6.097637317801131
893,4941,6452166.242,1872370.595,6.097637319936657,6452166.242,1872370.595,5.486325493450376,6.095344646215871
894,4942,6452167.747,1872369.277,6.095344644080962,6452167.747,1872369.277,5.488334292839246,6.095629656572648
895,4943,6452169.251,1872367.959,6.097637317801131,6452169.251,1872367.959,5.486325491315035,6.095344644080962
896,4944,6452170.756,1872366.641,6.006745033783184,6452170.756,1872366.641,5.46168941866055,6.095344644548684
897,4945,6452172.238,1872365.342,6.23716135757157,6452172.238,1872365.342,5.47432425075455,6.097637317801131
898,4946,6452173.788,1872364.006,6.471534961850322,6452173.788,1872364.006,5.7029285517239305,6.095344646215871
899,4947,6452175.386,1872362.608,6.702640709607708,6452175.386,1872362.608,5.74911704464697,6.097637317801131
900,4948,6452177.041,1872361.16,7.044405428629787,6452177.041,1872361.16,5.577654285891915,6.095344644080962
901,4949,6452178.767,1872359.623,7.1602658205289025,6452178.767,1872359.623,5.515328838251597,6.095629656572648
902,4950,6452180.534,1872358.075,7.069657776275724,6452180.534,1872358.075,5.700908181971107,6.095344646215871
903,4951,6452182.279,1872356.547,7.1063595434054445,6452182.279,1872356.547,5.956232648637508,6.006745033315405
904,4952,6452184.033,1872355.011,7.213144645899044,6452184.033,1872355.011,6.183944322090715,6.2371613580349
905,4953,6452185.823,1872353.463,7.4769925078640185,6452185.823,1872353.463,6.097637317801131,6.473542286951436
906,4954,6452187.658,1872351.835,7.711077363449648,6452187.658,1872351.835,6.0933362295871625,6.704934947859416
907,4955,6452189.561,1872350.168,7.618176468178536,6452189.561,1872350.168,6.095344644080962,7.010883688295331
908,4956,6452191.441,1872348.521,7.622477621413633,6452191.441,1872348.521,6.097637317801131,7.244281058799441
909,4957,6452193.322,1872346.873,7.618176467710894,6452193.322,1872346.873,6.095344644080962,7.476992507393043
910,4958,6452195.202,1872345.226,7.620469377891357,6452195.202,1872345.226,6.097637317801131,7.711077366052539
911,4959,6452197.083,1872343.579,7.620185317647073,6452197.083,1872343.579,6.095344646215871,7.618176467710894
912,4960,6452198.963,1872341.931,7.620469375755671,6452198.963,1872341.931,6.095344644080962,7.620469377891357
913,4961,6452200.844,1872340.284,7.618176469846084,6452200.844,1872340.284,6.007029610291982,7.620185315980246
914,4962,6452202.724,1872338.637,7.620469377891357,6452202.724,1872338.637,6.23716135757157,7.620469377423856
915,4963,6452204.605,1872336.99,7.620185315980246,6452204.605,1872336.99,6.502720668375198,7.618176468178536
916,4964,6452206.485,1872335.342,7.620469377423856,6452206.485,1872335.342,6.702355173366033,7.622477621413633
917,4965,6452208.366,1872333.695,7.620469377891357,6452208.366,1872333.695,6.502720665782597,7.618176467710894
918,4966,6452210.247,1872332.048,7.620185315980246,6452210.247,1872332.048,6.148559443320477,7.620469377891357
919,4967,6452212.127,1872330.4,7.620469377423856,6452212.127,1872330.4,6.148559443320477,7.620185315512444
920,4968,6452214.008,1872328.753,7.618176468178536,6452214.008,1872328.753,6.502720668375198,7.620469377891357
921,4969,6452215.888,1872327.106,7.622477620945974,6452215.888,1872327.106,6.702355173366033,7.618176467710894
922,4970,6452217.769,1872325.458,7.618176468178536,6452217.769,1872325.458,6.466948143503929,7.622477621413633
923,4971,6452219.649,1872323.811,7.620469377423856,6452219.649,1872323.811,6.23716135757157,7.620469377891357
