Index(Frame ID),Front vehicle position(global_X),Front vehicle position(global_Y),Front vehicle velocity(m/s),Rear vehicle position(global_X),Rear vehicle position(global_Y),Rear vehicle velocity(m/s),Ego vehicle velocity(m/s)
4318,6451505.909,1872976.582,13.950015239256325,6451348.891,1873108.423,10.10362694300518,10.667479427003961
4319,6451509.258,1872973.396,14.004876562023773,6451351.413,1873105.997,10.100579091740324,10.682718683328252
4320,6451512.669,1872970.254,13.98963730569948,6451353.936,1873103.57,10.289545870161534,10.70710149344712
4321,6451516.099,1872967.234,13.946967387991466,6451356.458,1873101.144,10.551661078939347,10.74367570862542
4322,6451519.522,1872964.251,13.919536726607742,6451358.981,1873098.717,10.664431575739105,10.783297775068577
4323,6451522.942,1872961.233,13.910393172813166,6451361.503,1873096.291,10.664431575739105,10.813776287717157
4324,6451526.354,1872958.159,13.88296251142944,6451364.025,1873093.864,10.664431575739105,10.835111246571167
4325,6451529.758,1872955.114,13.825053337397135,6451366.548,1873091.438,10.664431575739105,10.844254800365741
4326,6451533.158,1872952.167,13.758000609570253,6451369.07,1873089.011,10.661383724474245,10.841206949100883
4327,6451536.557,1872949.232,13.718378543127095,6451371.592,1873086.585,10.652240170679672,10.798537031392868
4328,6451539.958,1872946.285,13.709234989332518,6451374.122,1873084.161,10.67052727826882,10.70710149344712
4329,6451543.358,1872943.337,13.712282840597378,6451376.618,1873081.751,10.77720207253886,10.621761658031089
4330,6451546.758,1872940.389,13.712282840597378,6451379.14,1873079.314,10.996647363608655,10.640048765620236
4331,6451550.158,1872937.442,13.712282840597378,6451381.765,1873076.778,11.313623895153915,10.847302651630601
4332,6451553.559,1872934.494,13.712282840597378,6451384.461,1873074.121,11.642791831758611,11.231331911002743
4333,6451556.959,1872931.547,13.684852179213653,6451387.233,1873071.377,11.886619932947271,11.6580310880829
4334,6451560.359,1872928.599,13.614751600121915,6451390.11,1873068.619,12.017677537336178,11.956720512039011
4335,6451563.76,1872925.652,13.56598597988418,6451392.96,1873065.877,12.057299603779336,12.032916793660467
4336,6451567.16,1872922.704,13.56598597988418,6451395.81,1873063.136,12.054251752514476,11.90795489180128
4337,6451570.56,1872919.757,13.62084730265163,6451398.66,1873060.394,12.057299603779336,11.67936604693691
4338,6451573.961,1872916.809,13.69399573300823,6451401.51,1873057.652,12.057299603779336,11.435537945748248
4339,6451577.361,1872913.862,13.684852179213653,6451404.36,1873054.911,11.984151173422736,11.197805547089303
4340,6451580.784,1872910.895,13.553794574824748,6451407.233,1873052.128,11.78299298994209,10.97226455348979
4341,6451584.122,1872907.947,13.297775068576653,6451409.987,1873049.441,11.44772935080768,10.79548918012801
4342,6451587.374,1872905.098,12.953367875647668,6451412.659,1873046.902,11.045412983846388,10.68881438585797
4343,6451590.545,1872902.379,12.605912831453825,6451415.259,1873044.507,10.737580006095701,10.585187442852787
4344,6451593.629,1872899.76,12.352941176470589,6451417.734,1873042.198,10.594330996647363,10.423651325815301
4345,6451596.629,1872897.159,12.221883572081682,6451420.224,1873039.812,10.588235294117647,10.310880829015543
4346,6451599.652,1872894.539,12.182261505638524,6451422.76,1873037.363,10.640048765620236,10.310880829015543
4347,6451602.674,1872891.919,12.185309356903382,6451425.283,1873034.936,10.67357512953368,10.420603474550441
4348,6451605.697,1872889.299,12.1914050594331,6451427.805,1873032.51,10.67052727826882,10.579091740323072
4349,6451608.719,1872886.679,12.1914050594331,6451430.335,1873030.085,10.664431575739105,10.679670832063394
4350,6451611.742,1872884.059,12.1914050594331,6451432.834,1873027.64,10.664431575739105,10.774154221274001
4351,6451614.764,1872881.439,12.197500761962816,6451435.341,1873025.202,10.652240170679672,10.938738189576348
4352,6451617.787,1872878.819,12.200548613227674,6451437.946,1873022.848,10.633953063090521,11.167327034440719
4353,6451620.809,1872876.199,12.160926546784516,6451440.612,1873020.612,10.630905211825663,11.420298689423955
4354,6451623.854,1872873.56,12.026821091130753,6451443.349,1873018.473,10.640048765620236,11.676318195672051
4355,6451626.814,1872870.939,11.776897287412375,6451446.172,1873016.354,10.591283145382505,11.904907040536422
4356,6451629.689,1872868.418,11.42944224321853,6451448.972,1873014.216,10.441938433404449,12.072538860103625
4357,6451632.482,1872866.026,11.085035050289545,6451451.771,1873012.077,10.329167936604694,12.163974398049374
4358,6451635.188,1872863.734,10.82901554404145,6451454.571,1873009.939,10.313928680280403,12.1914050594331
4359,6451637.811,1872861.461,10.697957939652545,6451457.371,1873007.801,10.380981408107285,12.1914050594331
4360,6451640.456,1872859.169,10.658335873209387,6451460.181,1873005.679,10.457177689728741,12.182261505638524
4361,6451643.1,1872856.876,10.661383724474245,6451462.844,1873003.542,10.451081987199023,12.167022249314233
4362,6451645.745,1872854.584,10.667479427003961,6451465.415,1873001.324,10.457177689728741,12.124352331606218
4363,6451648.39,1872852.291,10.667479427003961,6451467.859,1872998.992,10.609570252971656,12.045108198719904
4364,6451651.034,1872849.999,10.667479427003961,6451470.427,1872996.593,10.908259676927765,11.92624199939043
4365,6451653.679,1872847.706,10.667479427003961,6451473.089,1872994.156,11.310576043889057,11.80128009753124
4366,6451656.324,1872845.414,10.667479427003961,6451475.881,1872991.626,11.709844559585493,11.718988113380068
4367,6451658.968,1872843.121,10.667479427003961,6451478.843,1872988.964,12.005486132276745,11.734227369704358
4368,6451661.613,1872840.829,10.667479427003961,6451481.767,1872986.191,12.160926546784516,11.846997866504113
4369,6451664.258,1872838.536,10.667479427003961,6451484.629,1872983.397,12.194452910697956,11.99634257848217
4370,6451666.902,1872836.244,10.667479427003961,6451487.512,1872980.624,12.185309356903382,12.115208777811642
4371,6451669.547,1872833.951,10.667479427003961,6451490.394,1872977.851,12.182261505638524,12.179213654373667
4372,6451672.192,1872831.658,10.67052727826882,6451493.271,1872975.078,12.203596464492533,12.200548613227674
4373,6451674.836,1872829.366,10.685766534593112,6451496.154,1872972.305,12.249314233465405,12.17007010057909
4374,6451677.471,1872827.08,10.731484303565987,6451499.068,1872969.532,12.291984151173422,12.072538860103625
4375,6451680.117,1872824.788,10.832063395306308,6451502.023,1872966.732,12.295032002438282,11.932337701920146
4376,6451682.827,1872822.461,10.975312404754646,6451505.01,1872963.983,12.246266382200549,11.825662907650106
4377,6451685.572,1872820.09,11.115513562938128,6451508.0,1872961.344,12.188357208168242,11.795184395001524
4378,6451688.381,1872817.675,11.20085339835416,6451510.981,1872958.737,12.173117951843949,11.773849436147517
4379,6451691.201,1872815.271,11.225236208473026,6451513.964,1872956.097,12.203596464492533,11.612313319110028
4380,6451694.01,1872812.907,11.21609265467845,6451516.961,1872953.395,12.237122828405973,11.277049679975617
4381,6451696.82,1872810.556,11.197805547089303,6451519.974,1872950.703,12.237122828405973,10.969216702224932
4382,6451699.637,1872808.183,11.13075281926242,6451522.996,1872948.083,12.212740018287107,10.853398354160316
4383,6451702.439,1872805.766,10.963120999695214,6451526.021,1872945.472,12.1914050594331,10.905211825662908
4384,6451705.142,1872803.415,10.679670832063394,6451529.043,1872942.852,12.188357208168242,11.008838768668088
4385,6451707.776,1872801.193,10.320024382810118,6451532.066,1872940.232,12.194452910697956,11.039317281316672
4386,6451710.323,1872799.065,9.96647363608656,6451535.088,1872937.612,12.197500761962816,11.042365132581528
4387,6451712.776,1872797.013,9.683023468454738,6451538.111,1872934.992,12.160926546784516,11.048460835111246
4388,6451715.162,1872795.037,9.5032002438281,6451541.156,1872932.353,12.060347455044193,10.978360256019506
4389,6451717.496,1872793.034,9.427003962206644,6451544.127,1872929.754,11.904907040536422,10.801584882657725
4390,6451719.76,1872790.955,9.402621152087779,6451547.047,1872927.238,11.770801584882657,10.640048765620236
4391,6451722.079,1872788.868,9.356903383114904,6451549.911,1872924.735,11.6946053032612,10.652240170679672
4392,6451724.405,1872786.846,9.27461139896373,6451552.72,1872922.162,11.670222493142333,10.896068271868332
4393,6451726.713,1872784.926,9.192319414812557,6451555.567,1872919.465,11.71289241085035,11.274001828710759
4394,6451728.974,1872782.991,9.140505943309966,6451558.436,1872916.705,11.798232246266382,11.60621761658031
4395,6451731.209,1872780.984,9.13441024078025,6451561.287,1872913.962,11.901859189271562,11.807375800060957
4396,6451733.457,1872778.997,9.140505943309966,6451564.14,1872911.223,12.002438281011887,11.886619932947271
4397,6451735.705,1872777.01,9.143553794574824,6451566.994,1872908.485,12.051203901249618,11.895763486741847
4398,6451737.952,1872775.023,9.143553794574824,6451569.848,1872905.747,12.051203901249618,11.895763486741847
4399,6451740.2,1872773.036,9.143553794574824,6451572.702,1872903.008,11.978055470893018,11.874428527887838
4400,6451742.448,1872771.049,9.143553794574824,6451575.582,1872900.222,11.779945138677231,11.78299298994209
4401,6451744.696,1872769.062,9.143553794574824,6451578.36,1872897.572,11.44468149954282,11.587930508991162
4402,6451746.943,1872767.075,9.143553794574824,6451581.078,1872895.084,11.045412983846388,11.316671746418775
4403,6451749.191,1872765.089,9.143553794574824,6451583.74,1872892.731,10.731484303565987,11.033221578786955
4404,6451751.439,1872763.102,9.143553794574824,6451586.306,1872890.552,10.588235294117647,10.819871990246876
4405,6451753.686,1872761.115,9.143553794574824,6451588.923,1872888.307,10.58213959158793,10.70405364218226
4406,6451755.934,1872759.128,9.143553794574824,6451591.583,1872885.992,10.640048765620236,10.664431575739105
4407,6451758.182,1872757.141,9.143553794574824,6451594.228,1872883.7,10.67357512953368,10.661383724474245
4408,6451760.43,1872755.154,9.143553794574824,6451596.873,1872881.407,10.67052727826882,10.667479427003961
4409,6451762.677,1872753.167,9.143553794574824,6451599.518,1872879.115,10.667479427003961,10.667479427003961
4410,6451764.925,1872751.18,9.143553794574824,6451602.162,1872876.822,10.667479427003961,10.667479427003961
4411,6451767.173,1872749.193,9.125266686985675,6451604.807,1872874.53,10.667479427003961,10.667479427003961
4412,6451769.42,1872747.206,9.085644620542517,6451607.452,1872872.237,10.667479427003961,10.667479427003961
4413,6451771.668,1872745.22,9.055166107893935,6451610.096,1872869.945,10.667479427003961,10.667479427003961
4414,6451773.916,1872743.233,9.052118256629075,6451612.741,1872867.652,10.667479427003961,10.667479427003961
4415,6451776.164,1872741.246,9.076501066747943,6451615.386,1872865.36,10.667479427003961,10.667479427003961
4416,6451778.411,1872739.259,9.146601645839683,6451618.03,1872863.067,10.667479427003961,10.667479427003961
4417,6451780.637,1872737.292,9.25632429137458,6451620.675,1872860.775,10.667479427003961,10.667479427003961
4418,6451782.93,1872735.286,9.423956110941786,6451623.32,1872858.482,10.667479427003961,10.667479427003961
4419,6451785.271,1872733.218,9.652544955806157,6451625.964,1872856.19,10.667479427003961,10.667479427003961
4420,6451787.669,1872731.1,9.905516610789393,6451628.609,1872853.897,10.667479427003961,10.67052727826882
4421,6451790.141,1872728.913,10.158488265772629,6451631.254,1872851.605,10.667479427003961,10.679670832063394
4422,6451792.67,1872726.676,10.387077110637,6451633.898,1872849.312,10.667479427003961,10.682718683328252
4423,6451795.247,1872724.377,10.554708930204207,6451636.543,1872847.02,10.667479427003961,10.719292898506552
4424,6451797.892,1872722.039,10.646144468149954,6451639.188,1872844.727,10.667479427003961,10.838159097836026
4425,6451800.514,1872719.721,10.679670832063394,6451641.832,1872842.435,10.667479427003961,11.063700091435537
4426,6451803.136,1872717.403,10.676622980798538,6451644.477,1872840.142,10.667479427003961,11.374580920451082
4427,6451805.759,1872715.085,10.643096616885096,6451647.122,1872837.849,10.667479427003961,11.67936604693691
4428,6451808.396,1872712.745,10.588235294117647,6451649.767,1872835.557,10.667479427003961,11.89271563547699
4429,6451810.984,1872710.461,10.579091740323072,6451652.411,1872833.264,10.667479427003961,12.002438281011887
4430,6451813.557,1872708.257,10.691862237122827,6451655.056,1872830.972,10.667479427003961,12.042060347455044
4431,6451816.259,1872706.019,10.969216702224932,6451657.701,1872828.679,10.667479427003961,12.026821091130753
4432,6451819.037,1872703.652,11.338006705272782,6451660.345,1872826.387,10.667479427003961,11.923194148125571
4433,6451821.9,1872701.137,11.654983236818044,6451662.99,1872824.094,10.667479427003961,11.700701005790917
4434,6451824.888,1872698.557,11.843950015239257,6451665.635,1872821.802,10.676622980798538,11.377628771715939
4435,6451827.844,1872696.005,11.911002743066136,6451668.279,1872819.509,10.728436452301128,11.048460835111246
4436,6451830.798,1872693.45,11.914050594330996,6451670.899,1872817.236,10.871685461749466,10.810728436452301
4437,6451833.754,1872690.898,11.914050594330996,6451673.619,1872814.944,11.136848521792135,10.691862237122827
4438,6451836.717,1872688.353,11.917098445595855,6451676.431,1872812.553,11.487351417250837,10.67357512953368
4439,6451839.683,1872685.813,11.917098445595855,6451679.334,1872810.025,11.828710758914966,10.694910088387687
4440,6451842.652,1872683.278,11.923194148125571,6451682.329,1872807.41,12.075586711368484,10.70710149344712
4441,6451845.61,1872680.733,11.944529106979578,6451685.422,1872804.808,12.203596464492533,10.691862237122827
4442,6451848.553,1872678.151,11.999390429747027,6451688.488,1872802.235,12.24321853093569,10.67052727826882
4443,6451851.503,1872675.53,12.072538860103625,6451691.557,1872799.649,12.160926546784516,10.655288021944529
4444,6451854.479,1872672.885,12.13654373666565,6451694.651,1872797.027,11.886619932947271,10.655288021944529
4445,6451857.487,1872670.246,12.176165803108809,6451697.622,1872794.43,11.377628771715939,10.664431575739105
4446,6451860.506,1872667.616,12.1914050594331,6451700.474,1872792.213,10.719292898506552,10.667479427003961
4447,6451863.518,1872664.984,12.194452910697956,6451703.214,1872790.185,10.152392563242914,10.667479427003961
4448,6451866.53,1872662.352,12.1914050594331,6451705.832,1872788.499,9.905516610789393,10.667479427003961
4449,6451869.542,1872659.719,12.1914050594331,6451708.355,1872786.58,10.0,10.667479427003961
4450,6451872.554,1872657.087,12.1914050594331,6451710.962,1872784.556,10.277354465102102,10.667479427003961
4451,6451875.566,1872654.455,12.1914050594331,6451713.599,1872782.195,10.533373971350198,10.667479427003961
4452,6451878.578,1872651.823,12.1914050594331,6451716.221,1872779.877,10.655288021944529,10.667479427003961
4453,6451881.59,1872649.191,12.1914050594331,6451718.843,1872777.559,10.67357512953368,10.667479427003961
4454,6451884.602,1872646.559,12.1914050594331,6451721.466,1872775.241,10.667479427003961,10.667479427003961
4455,6451887.614,1872643.927,12.1914050594331,6451724.088,1872772.923,10.667479427003961,10.667479427003961
4456,6451890.626,1872641.295,12.1914050594331,6451726.71,1872770.605,10.667479427003961,10.640048765620236
4457,6451893.639,1872638.663,12.1914050594331,6451729.333,1872768.287,10.667479427003961,10.576043889058214
4458,6451896.651,1872636.031,12.1914050594331,6451731.955,1872765.969,10.667479427003961,10.530326120085338
4459,6451899.663,1872633.399,12.1914050594331,6451734.577,1872763.651,10.667479427003961,10.530326120085338
4460,6451902.675,1872630.767,12.1914050594331,6451737.2,1872761.333,10.667479427003961,10.576043889058214
4461,6451905.687,1872628.135,12.1914050594331,6451739.822,1872759.015,10.667479427003961,10.640048765620236
4462,6451908.699,1872625.503,12.1914050594331,6451742.444,1872756.697,10.667479427003961,10.667479427003961
4463,6451911.711,1872622.871,12.1914050594331,6451745.067,1872754.379,10.667479427003961,10.667479427003961
4464,6451914.723,1872620.239,12.1914050594331,6451747.689,1872752.061,10.667479427003961,10.667479427003961
4465,6451917.735,1872617.607,12.1914050594331,6451750.311,1872749.742,10.667479427003961,10.667479427003961
4466,6451920.747,1872614.975,12.1914050594331,6451752.934,1872747.424,10.667479427003961,10.667479427003961
4467,6451923.759,1872612.343,12.1914050594331,6451755.556,1872745.106,10.667479427003961,10.667479427003961
4468,6451926.771,1872609.711,12.1914050594331,6451758.178,1872742.788,10.643096616885096,10.667479427003961
4469,6451929.783,1872607.079,12.1914050594331,6451760.801,1872740.47,10.58213959158793,10.667479427003961
4470,6451932.795,1872604.447,12.1914050594331,6451763.423,1872738.152,10.505943309966472,10.667479427003961
4471,6451935.807,1872601.815,12.1914050594331,6451766.067,1872735.814,10.408412069491009,10.667479427003961
4472,6451938.819,1872599.183,12.1914050594331,6451768.644,1872733.515,10.313928680280403,10.67357512953368
4473,6451941.831,1872596.551,12.1914050594331,6451771.177,1872731.298,10.268210911307527,10.667479427003961
