Index(Frame ID),Front vehicle position(global_X),Front vehicle position(global_Y),Front vehicle velocity(m/s),Rear vehicle position(global_X),Rear vehicle position(global_Y),Rear vehicle velocity(m/s),Ego vehicle velocity(m/s)
7115,6451292.928,1873160.856,12.362084730265163,6451237.121,1873221.406,11.319719597683633,11.362389515391648
7116,6451295.815,1873157.99,12.38037183785431,6451239.697,1873218.805,11.05760438890582,11.32276744894849
7117,6451298.726,1873155.091,12.325510515086863,6451242.17,1873216.229,10.853398354160316,11.560499847607437
7118,6451301.63,1873152.262,12.215787869551965,6451244.532,1873213.646,10.728436452301128,11.94148125571472
7119,6451304.543,1873149.59,12.12130448034136,6451246.876,1873211.051,10.67357512953368,12.145687290460225
7120,6451307.46,1873146.978,12.075586711368484,6451249.228,1873208.46,10.661383724474245,12.173117951843949
7121,6451310.395,1873144.281,12.020725388601035,6451251.581,1873205.869,10.664431575739105,12.179213654373667
7122,6451313.232,1873141.45,11.853093569033831,6451253.933,1873203.277,10.664431575739105,12.185309356903382
7123,6451315.987,1873138.715,11.536117037488571,6451256.286,1873200.686,10.664431575739105,12.185309356903382
7124,6451318.658,1873136.119,11.158183480646144,6451258.638,1873198.094,10.481560499847607,12.163974398049374
7125,6451321.243,1873133.693,10.859494056690034,6451260.991,1873195.503,10.073148430356598,12.12130448034136
7126,6451323.743,1873131.293,10.701005790917403,6451263.343,1873192.911,9.820176775,12.054251752514476
7127,6451326.265,1873128.867,10.655288021944529,6451265.679,1873190.322,9.917708015848826,11.96281621456873
7128,6451328.787,1873126.44,10.661383724474245,6451268.134,1873187.728,10.365742151782992,11.843950015239257
7129,6451331.31,1873124.014,10.667479427003961,6451270.661,1873185.129,10.960073148430356,11.71289241085035
7130,6451333.832,1873121.587,10.667479427003961,6451273.268,1873182.522,11.28924108503505,11.621456872904602
7131,6451336.354,1873119.161,10.667479427003961,6451276.007,1873179.931,11.380676622980799,11.630600426699175
7132,6451338.877,1873116.734,10.667479427003961,6451278.674,1873177.303,11.42944224321853,11.69765315452606
7133,6451341.399,1873114.308,10.56385248399878,6451281.284,1873174.613,11.484303565985979,11.706796708320633
7134,6451343.921,1873111.881,10.307832977750685,6451283.81,1873171.854,11.575739103931726,11.57269125266687
7135,6451346.444,1873109.455,10.10362694300518,6451286.438,1873169.044,11.703748857055775,11.298384638829624
7136,6451348.966,1873107.029,10.085339835416033,6451289.142,1873166.274,11.828710758914966,10.999695214873515
7137,6451351.489,1873104.602,10.256019506248094,6451291.909,1873163.544,11.90795489180128,10.786345626333434
7138,6451354.011,1873102.176,10.518134715025905,6451294.814,1873160.842,11.935385553185004,10.682718683328252
7139,6451356.533,1873099.749,10.652240170679672,6451297.645,1873158.156,11.904907040536422,10.658335873209387
7140,6451359.056,1873097.323,10.664431575739105,6451300.433,1873155.407,11.807375800060957,10.667479427003961
7141,6451361.578,1873094.896,10.664431575739105,6451303.249,1873152.739,11.688509600731484,10.676622980798538
7142,6451364.1,1873092.47,10.664431575739105,6451306.093,1873150.235,11.603169765315453,10.646144468149954
7143,6451366.623,1873090.043,10.664431575739105,6451308.948,1873147.792,11.575739103931726,10.548613227674489
7144,6451369.145,1873087.617,10.664431575739105,6451311.805,1873145.272,11.566595550137153,10.408412069491009
7145,6451371.668,1873085.19,10.664431575739105,6451314.577,1873142.603,11.478207863456262,10.182871075891494
7146,6451374.19,1873082.764,10.664431575739105,6451317.279,1873139.943,11.26790612618104,9.890277354465102
7147,6451376.712,1873080.338,10.664431575739105,6451319.914,1873137.432,11.00579091740323,9.719597683633038
7148,6451379.242,1873077.913,10.682718683328252,6451322.472,1873135.006,10.79244132886315,9.695214873514171
7149,6451381.732,1873075.476,10.737580006095701,6451324.977,1873132.596,10.685766534593112,9.750076196
7150,6451384.281,1873073.038,10.825967692776594,6451327.5,1873130.17,10.658335873209387,9.789698262724778
7151,6451386.943,1873070.643,10.941786040841206,6451330.022,1873127.744,10.664431575739105,9.643401402011582
7152,6451389.696,1873068.31,11.066747942700397,6451332.545,1873125.317,10.667479427003961,9.408716854617495
7153,6451392.544,1873066.031,11.176470588235293,6451335.067,1873122.891,10.667479427003961,9.265467845169155
7154,6451395.511,1873063.766,11.255714721121608,6451337.589,1873120.464,10.667479427003961,9.241085035
7155,6451398.455,1873061.489,11.295336787564768,6451340.112,1873118.038,10.667479427003961,9.320329167936604
7156,6451401.399,1873059.212,11.30752819,6451342.634,1873115.611,10.56385248399878,9.445291069795793
7157,6451404.343,1873056.935,11.298384638829624,6451345.156,1873113.185,10.320024382810118,9.542822310271259
7158,6451407.287,1873054.658,11.231331911002743,6451347.679,1873110.758,10.134105455653764,9.591587930508991
7159,6451410.249,1873052.368,11.085035050289545,6451350.201,1873108.332,10.118866199329473,9.606827186833282
7160,6451413.08,1873050.113,10.874733313014325,6451352.724,1873105.906,10.286498018896678,9.606827186833282
7161,6451415.809,1873047.907,10.667479427003961,6451355.246,1873103.479,10.536421822615056,9.603779335568424
7162,6451418.446,1873045.678,10.551661078939347,6451357.768,1873101.053,10.661383724474245,9.603779335568424
7163,6451420.949,1873043.367,10.54556537640963,6451360.291,1873098.626,10.67357512953368,9.603779335568424
7164,6451423.433,1873040.953,10.597378847912223,6451362.813,1873096.2,10.646144468149954,9.603779335568424
7165,6451425.969,1873038.504,10.649192319414812,6451365.357,1873093.753,10.554708930204207,9.603779335568424
7166,6451428.491,1873036.078,10.67357512953368,6451367.837,1873091.346,10.38707711,9.603779335568424
7167,6451431.014,1873033.651,10.67052727826882,6451370.27,1873089.005,10.158488265772629,9.603779335568424
7168,6451433.536,1873031.225,10.664431575739105,6451372.648,1873086.715,9.902468759524535,9.603779335568424
7169,6451436.058,1873028.799,10.664431575739105,6451374.955,1873084.498,9.649497104541298,9.603779335568424
7170,6451438.581,1873026.372,10.664431575739105,6451377.206,1873082.334,9.420908259676928,9.603779335568424
7171,6451441.103,1873023.946,10.664431575739105,6451379.41,1873080.234,9.253276440109723,9.603779335568424
7172,6451443.626,1873021.519,10.664431575739105,6451381.551,1873078.175,9.161840902163974,9.603779335568424
7173,6451446.148,1873019.093,10.664431575739105,6451383.713,1873076.095,9.134410241,9.609875038
7174,6451448.67,1873016.666,10.594330996647363,6451385.875,1873074.015,9.137458092045108,9.622066443157573
7175,6451451.193,1873014.24,10.426699177080158,6451388.037,1873071.935,9.140505943309966,9.643401402011582
7176,6451453.715,1873011.813,10.307832977750685,6451390.199,1873069.855,9.140505943309966,9.664736361
7177,6451456.237,1873009.387,10.307832977750685,6451392.361,1873067.776,9.140505943309966,9.679975617189882
7178,6451458.76,1873006.96,10.423651325815301,6451394.523,1873065.696,9.140505943309966,9.686071319719598
7179,6451461.282,1873004.534,10.588235294117647,6451396.685,1873063.616,9.140505943309966,9.689119170984455
7180,6451463.805,1873002.108,10.661383724474245,6451398.847,1873061.536,9.140505943309966,9.686071319719598
7181,6451466.327,1872999.681,10.661383724474245,6451401.009,1873059.456,9.140505943309966,9.686071319719598
7182,6451468.849,1872997.255,10.661383724474245,6451403.171,1873057.377,9.140505943309966,9.686071319719598
7183,6451471.372,1872994.828,10.661383724474245,6451405.333,1873055.297,9.140505943309966,9.686071319719598
7184,6451473.894,1872992.402,10.661383724474245,6451407.495,1873053.217,9.140505943309966,9.686071319719598
7185,6451476.416,1872989.975,10.661383724474245,6451409.657,1873051.137,9.140505943309966,9.686071319719598
7186,6451478.939,1872987.549,10.661383724474245,6451411.819,1873049.057,9.140505943309966,9.686071319719598
7187,6451481.461,1872985.122,10.661383724474245,6451413.981,1873046.977,9.140505943309966,9.686071319719598
7188,6451483.983,1872982.696,10.661383724474245,6451416.143,1873044.898,9.137458092045108,9.686071319719598
7189,6451486.506,1872980.27,10.658335873209387,6451418.312,1873042.82,9.158793050899115,9.686071319719598
7190,6451489.028,1872977.843,10.658335873209387,6451420.442,1873040.733,9.225845778725997,9.619018591892715
7191,6451491.551,1872975.417,10.661383724474245,6451422.631,1873038.643,9.338616275525753,9.454434623590368
7192,6451494.067,1872972.991,10.679670832063394,6451424.933,1873036.573,9.494056690033526,9.32642487
7193,6451496.59,1872970.564,10.72234074977141,6451427.327,1873034.537,9.655592807071015,9.317281316671746
7194,6451499.141,1872968.135,10.786345626333434,6451429.815,1873032.534,9.789698262724778,9.475769582444377
7195,6451501.729,1872965.701,10.825967692776594,6451432.424,1873030.54,9.878085949405667,9.780554708930206
7196,6451504.347,1872963.233,10.798537031392868,6451435.009,1873028.539,9.920755867113684,10.08838768668089
7197,6451506.969,1872960.825,10.713197195976836,6451437.594,1873026.538,9.932947272173118,10.356598597988416
7198,6451509.583,1872958.544,10.630905211825663,6451440.178,1873024.537,9.923803718378544,10.554708930204207
7199,6451512.194,1872956.302,10.612618104236512,6451442.763,1873022.536,9.856750990551662,10.652240170679672
7200,6451514.807,1872954.021,10.655288021944529,6451445.367,1873020.517,9.698262724779031,10.67357512953368
7201,6451517.432,1872951.656,10.701005790917403,6451447.838,1873018.539,9.463578177384944,10.664431575739105
7202,6451520.069,1872949.29,10.713197195976836,6451450.208,1873016.63,9.149649497,10.661383724474245
7203,6451522.714,1872946.998,10.691862237122827,6451452.485,1873014.726,8.838768668088997,10.661383724474245
7204,6451525.36,1872944.714,10.67052727826882,6451454.627,1873012.762,8.692471807,10.661383724474245
7205,6451528.005,1872942.421,10.664431575739105,6451456.751,1873010.699,8.732093873818958,10.661383724474245
7206,6451530.649,1872940.129,10.664431575739105,6451458.927,1873008.597,8.896677842121305,10.661383724474245
7207,6451533.294,1872937.836,10.664431575739105,6451461.089,1873006.517,9.076501066747943,10.661383724474245
7208,6451535.939,1872935.544,10.667479427003961,6451463.252,1873004.437,9.140505943309966,10.661383724474245
7209,6451538.583,1872933.251,10.667479427003961,6451465.414,1873002.357,9.137458092045108,10.658335873209387
7210,6451541.228,1872930.959,10.667479427003961,6451467.576,1873000.278,9.137458092045108,10.661383724474245
7211,6451543.873,1872928.666,10.667479427003961,6451469.738,1872998.198,9.137458092045108,10.661383724474245
7212,6451546.517,1872926.373,10.667479427003961,6451471.9,1872996.118,9.137458092045108,10.640048765620236
7213,6451549.162,1872924.081,10.667479427003961,6451474.062,1872994.038,9.137458092045108,10.576043889058214
7214,6451551.807,1872921.788,10.61871380676623,6451476.224,1872991.958,9.137458092045108,10.478512648582749
7215,6451554.451,1872919.496,10.51203901249619,6451478.386,1872989.879,9.137458092045108,10.399268515696432
7216,6451557.096,1872917.203,10.435842730874734,6451480.548,1872987.799,9.137458092045108,10.399268515696432
7217,6451559.741,1872914.911,10.43889058213959,6451482.71,1872985.719,9.137458092045108,10.478512648582749
7218,6451562.385,1872912.618,10.515086863761049,6451484.872,1872983.639,9.137458092045108,10.579091740323072
7219,6451565.03,1872910.326,10.621761658031089,6451487.034,1872981.559,9.137458092045108,10.646144468149954
7220,6451567.675,1872908.033,10.667479427003961,6451489.196,1872979.479,9.137458092045108,10.67052727826882
7221,6451570.319,1872905.741,10.667479427003961,6451491.358,1872977.4,9.137458092045108,10.667479427003961
7222,6451572.964,1872903.448,10.667479427003961,6451493.52,1872975.32,9.134410241,10.667479427003961
7223,6451575.609,1872901.156,10.667479427003961,6451495.682,1872973.24,9.137458092045108,10.667479427003961
7224,6451578.254,1872898.863,10.667479427003961,6451497.839,1872971.165,9.164888753428832,10.667479427003961
7225,6451580.898,1872896.571,10.667479427003961,6451500.001,1872969.086,9.231941481255713,10.667479427003961
7226,6451583.543,1872894.278,10.667479427003961,6451502.188,1872966.979,9.329472721731179,10.667479427003961
7227,6451586.188,1872891.986,10.667479427003961,6451504.409,1872964.838,9.405669003352635,10.667479427003961
7228,6451588.832,1872889.693,10.667479427003961,6451506.653,1872962.637,9.405669003352635,10.667479427003961
7229,6451591.477,1872887.401,10.667479427003961,6451508.907,1872960.494,9.338616275525753,10.667479427003961
7230,6451594.122,1872885.108,10.667479427003961,6451511.166,1872958.488,9.268515696434013,10.667479427003961
7231,6451596.766,1872882.816,10.67357512953368,6451513.43,1872956.532,9.262419993904297,10.621761658031089
7232,6451599.411,1872880.523,10.676622980798538,6451515.688,1872954.514,9.311185614,10.518134715025905
7233,6451602.056,1872878.231,10.63700091435538,6451517.936,1872952.375,9.344711978,10.444986284669309
7234,6451604.723,1872875.919,10.505943309966472,6451520.186,1872950.237,9.314233465406888,10.448034135934167
7235,6451607.305,1872873.626,10.24992380371838,6451522.447,1872948.211,9.241085035,10.521182566290765
7236,6451609.802,1872871.432,9.905516610789393,6451524.714,1872946.246,9.174032307223408,10.621761658031089
7237,6451612.217,1872869.368,9.558061567,6451526.982,1872944.293,9.143553794574824,10.667479427003961
7238,6451614.546,1872867.404,9.305089911612313,6451529.249,1872942.328,9.137458092045108,10.667479427003961
7239,6451616.79,1872865.458,9.174032307223408,6451531.516,1872940.363,9.140505943309966,10.667479427003961
7240,6451619.057,1872863.493,9.134410241,6451533.782,1872938.398,9.140505943309966,10.667479427003961
7241,6451621.324,1872861.528,9.137458092045108,6451536.049,1872936.433,9.143553794574824,10.667479427003961
7242,6451623.591,1872859.563,9.143553794574824,6451538.316,1872934.468,9.143553794574824,10.667479427003961
7243,6451625.858,1872857.598,9.143553794574824,6451540.583,1872932.503,9.143553794574824,10.667479427003961
7244,6451628.125,1872855.633,9.143553794574824,6451542.85,1872930.537,9.143553794574824,10.667479427003961
7245,6451630.392,1872853.668,9.143553794574824,6451545.117,1872928.572,9.143553794574824,10.667479427003961
7246,6451632.658,1872851.703,9.143553794574824,6451547.384,1872926.607,9.143553794574824,10.667479427003961
7247,6451634.925,1872849.738,9.143553794574824,6451549.651,1872924.642,9.140505943309966,10.667479427003961
7248,6451637.192,1872847.773,9.143553794574824,6451551.917,1872922.677,9.097836026,10.67357512953368
7249,6451639.459,1872845.808,9.143553794574824,6451554.184,1872920.712,8.994209083,10.676622980798538
7250,6451641.726,1872843.843,9.149649497,6451556.451,1872918.747,8.918012800975312,10.63700091435538
7251,6451643.993,1872841.878,9.152697348369399,6451558.718,1872916.782,8.918012800975312,10.502895458701616
7252,6451646.26,1872839.913,9.119170984455959,6451560.985,1872914.817,8.994209083,10.24992380371838
7253,6451648.549,1872837.929,9.027735447,6451563.252,1872912.852,9.097836026,9.905516610789393
7254,6451650.769,1872835.982,8.890582139591588,6451565.519,1872910.887,9.143553794574824,9.558061567
7255,6451652.946,1872834.117,8.747333130143248,6451567.786,1872908.922,9.143553794574824,9.305089911612313
7256,6451655.085,1872832.262,8.652849740932643,6451570.052,1872906.957,9.143553794574824,9.174032307223408
7257,6451657.216,1872830.415,8.622371228,6451572.319,1872904.992,9.143553794574824,9.134410241
7258,6451659.347,1872828.568,8.652849740932643,6451574.586,1872903.027,9.143553794574824,9.137458092045108
7259,6451661.486,1872826.714,8.747333130143248,6451576.853,1872901.062,9.143553794574824,9.143553794574824
7260,6451663.663,1872824.849,8.896677842121305,6451579.12,1872899.097,9.143553794574824,9.143553794574824
7261,6451665.884,1872822.902,9.049070405364219,6451581.387,1872897.132,9.143553794574824,9.143553794574824
7262,6451668.173,1872820.918,9.143553794574824,6451583.654,1872895.167,9.143553794574824,9.143553794574824
7263,6451670.443,1872818.945,9.149649497,6451585.921,1872893.202,9.143553794574824,9.143553794574824
7264,6451672.709,1872816.98,9.076501066747943,6451588.187,1872891.237,9.143553794574824,9.143553794574824
7265,6451674.963,1872815.052,8.972874123742761,6451590.454,1872889.272,9.143553794574824,9.143553794574824
7266,6451677.198,1872813.173,8.881438585797014,6451592.721,1872887.307,9.143553794574824,9.143553794574824
7267,6451679.421,1872811.332,8.814385857970132,6451594.988,1872885.342,9.143553794574824,9.143553794574824
7268,6451681.641,1872809.489,8.768668088997256,6451597.255,1872883.377,9.143553794574824,9.143553794574824
7269,6451683.862,1872807.656,8.735141725083816,6451599.522,1872881.412,9.146601645839683,9.143553794574824
7270,6451686.081,1872805.857,8.713806766229808,6451601.789,1872879.447,9.149649497,9.143553794574824
7271,6451688.3,1872804.071,8.719902468759525,6451604.055,1872877.482,9.122218835720817,9.143553794574824
7272,6451690.519,1872802.272,8.747333130143248,6451606.344,1872875.498,9.027735447,9.143553794574824
7273,6451692.74,1872800.438,8.747333130143248,6451608.565,1872873.551,8.863151478207863,9.143553794574824
7274,6451694.982,1872798.575,8.665041145992076,6451610.738,1872871.666,8.668088997256934,9.143553794574824
7275,6451697.161,1872796.733,8.476074367570861,6451612.86,1872869.85,8.506552880219445,9.143553794574824
7276,6451699.262,1872794.961,8.204815604998476,6451614.919,1872868.064,8.378543127095396,9.143553794574824
7277,6451701.295,1872793.28,7.942700396220664,6451617.016,1872866.247,8.253581225236207,9.146601645839683
7278,6451703.256,1872791.687,7.765925022858884,6451619.05,1872864.461,8.116427918317585,9.158793050899115
7279,6451705.132,1872790.055,7.6866808899725685,6451621.036,1872862.763,8.012800975312404,9.167936605
7280,6451707.021,1872788.371,7.665345931,6451622.967,1872861.088,7.991466016458396,9.164888753428832
7281,6451708.94,1872786.727,7.656202377323987,6451624.949,1872859.37,8.009753124047547,9.152697348369399
7282,6451710.873,1872785.125,7.6318195672051194,6451626.988,1872857.603,7.985370314,9.128314538250534
7283,6451712.804,1872783.554,7.61353246,6451628.967,1872855.866,7.878695519658641,9.103931728131666
7284,6451714.694,1872781.932,7.610484608351112,6451630.902,1872854.21,7.738494361,9.076501066747943
7285,6451716.554,1872780.257,7.61353246,6451632.769,1872852.592,7.644010972264553,9.042974702834503
7286,6451718.427,1872778.601,7.619628162145687,6451634.658,1872850.954,7.610484608351112,9.009448339
7287,6451720.3,1872776.945,7.619628162145687,6451636.547,1872849.317,7.610484608351112,8.985065528802194
7288,6451722.173,1872775.29,7.61353246,6451638.436,1872847.679,7.610484608351112,8.988113380067052
7289,6451724.046,1872773.634,7.610484608351112,6451640.325,1872846.042,7.650106675,9.012496190185919
7290,6451725.919,1872771.978,7.650106675,6451642.192,1872844.424,7.775068576653459,9.049070405364219
7291,6451727.77,1872770.342,7.781164279183176,6451644.143,1872842.787,7.994513867723255,9.033831149039926
7292,6451729.704,1872768.687,8.040231636696129,6451646.165,1872841.031,8.253581225236207,8.918012800975312
7293,6451731.724,1872766.931,8.390734532,6451648.237,1872839.183,8.476074367570861,8.695519658640658
7294,6451733.825,1872765.044,8.704663212435232,6451650.39,1872837.317,8.631514782078634,8.390734532
7295,6451736.034,1872763.037,8.866199329472721,6451652.529,1872835.463,8.735141725083816,8.055470893
7296,6451738.258,1872761.049,8.866199329472721,6451654.703,1872833.578,8.780859494056688,7.726302956415727
7297,6451740.416,1872759.163,8.765620238,6451656.928,1872831.651,8.771715940262116,7.436757086
7298,6451742.538,1872757.288,8.640658336,6451659.102,1872829.766,8.750380981408107,7.250838159097835
7299,6451744.672,1872755.401,8.515696434,6451661.219,1872827.93,8.777811642791832,7.232551051508686
7300,6451746.743,1872753.553,8.381590978360256,6451663.396,1872826.065,8.890582139591588,7.345321548308442
7301,6451748.793,1872751.758,8.247485523,6451665.617,1872824.118,9.039926851569643,7.497714111551357
7302,6451750.779,1872750.003,8.128619323,6451667.906,1872822.134,9.143553794574824,7.601341054556538
7303,6451752.779,1872748.235,8.006705272782687,6451670.173,1872820.169,9.174032307223408,7.6318195672051194
7304,6451754.742,1872746.479,7.8665041145992065,6451672.439,1872818.204,9.161840902163974,7.625723864675403
7305,6451756.66,1872744.804,7.729350807680585,6451674.706,1872816.237,9.140505943309966,7.619628162145687
7306,6451758.511,1872743.168,7.6348674184699785,6451676.973,1872814.272,9.125266686985675,7.619628162145687
7307,6451760.384,1872741.512,7.61353246,6451679.239,1872812.317,9.103931728131666,7.619628162145687
7308,6451762.235,1872739.876,7.689728741237428,6451681.501,1872810.376,9.079548918,7.619628162145687
7309,6451764.169,1872738.221,7.900030478512649,6451683.762,1872808.436,9.046022554099359,7.619628162145687
7310,6451766.189,1872736.465,8.244437671441634,6451686.023,1872806.516,9.012496190185919,7.619628162145687
7311,6451768.29,1872734.578,8.634562633343492,6451688.285,1872804.629,8.988113380067052,7.619628162145687
7312,6451770.477,1872732.59,8.951539164888754,6451690.547,1872802.756,8.988113380067052,7.619628162145687
7313,6451772.747,1872730.584,9.113075282,6451692.81,1872800.869,9.006400487656203,7.622676013410546
7314,6451774.994,1872728.597,9.152697348369399,6451695.071,1872798.947,9.033831149039926,7.625723864675403
7315,6451777.242,1872726.611,9.149649497,6451697.33,1872797.007,9.091740323072234,7.592197500761962
7316,6451779.49,1872724.624,9.137458092045108,6451699.578,1872795.103,9.210606522401706,7.534288326729655
7317,6451781.738,1872722.637,9.134410241,6451701.88,1872793.134,9.369094788174337,7.540384029259371
7318,6451783.985,1872720.65,9.174032307223408,6451704.244,1872791.076,9.503200244,7.683633038707711
7319,6451786.211,1872718.683,9.305089911612313,6451706.679,1872789.017,9.524535203,7.994513867723255
7320,6451788.52,1872716.696,9.558061567,6451709.099,1872787.001,9.433099665,8.396830234684547
7321,6451790.914,1872714.609,9.905516610789393,6451711.453,1872785.061,9.298994209082597,8.729046023
7322,6451793.39,1872712.391,10.24687595245352,6451713.743,1872783.111,9.195367266077415,8.927156354769886
7323,6451795.951,1872710.073,10.496799756171898,6451715.972,1872781.11,9.152697348369399,9.000304785126486
7324,6451798.595,1872707.735,10.667479427003961,6451718.22,1872779.123,9.143553794574824,8.969826272477903
7325,6451801.196,1872705.437,10.841206949100883,6451720.467,1872777.136,9.143553794574824,8.896677842121305
7326,6451803.879,1872703.119,11.097226455348977,6451722.715,1872775.149,9.143553794574824,8.847912221883572
7327,6451806.651,1872700.697,11.438585797013106,6451724.963,1872773.162,9.143553794574824,8.847912221883572
7328,6451809.513,1872698.148,11.779945138677231,6451727.211,1872771.176,9.143553794574824,8.902773544651021
7329,6451812.465,1872695.518,12.026821091130753,6451729.458,1872769.189,9.143553794574824,8.988113380067052
7330,6451815.515,1872692.899,12.15483084,6451731.706,1872767.202,9.143553794574824,9.055166107893935
7331,6451818.574,1872690.317,12.194452910697956,6451733.954,1872765.215,9.143553794574824,9.097836026
7332,6451821.631,1872687.731,12.231027125876258,6451736.201,1872763.228,9.143553794574824,9.128314538250534
7333,6451824.662,1872685.16,12.362084730265163,6451738.449,1872761.241,9.143553794574824,9.143553794574824
7334,6451827.767,1872682.571,12.627247790307832,6451740.697,1872759.254,9.143553794574824,9.146601645839683
7335,6451830.953,1872679.862,12.980798537031394,6451742.945,1872757.267,9.146601645839683,9.143553794574824
7336,6451834.212,1872677.029,13.325205729960377,6451745.192,1872755.28,9.152697348369399,9.143553794574824
7337,6451837.552,1872674.067,13.56598597988418,6451747.44,1872753.293,9.119170984455959,9.143553794574824
7338,6451840.96,1872671.084,13.715330691862237,6451749.703,1872751.285,8.991161231,9.143553794574824
7339,6451844.327,1872668.142,13.840292593721426,6451751.916,1872749.3,8.732093873818958,9.143553794574824
7340,6451847.761,1872665.163,14.001828710758915,6451754.028,1872747.425,8.372447425,9.143553794574824
7341,6451851.243,1872662.121,14.196891191709843,6451756.047,1872745.684,7.997561718988113,9.143553794574824
7342,6451854.776,1872659.011,14.367570862541907,6451757.971,1872744.039,7.708015848826577,9.140505943309966
7343,6451858.372,1872655.869,14.465102103017372,6451759.793,1872742.401,7.540384029259371,9.137458092045108
7344,6451861.952,1872652.741,14.465102103017372,6451761.584,1872740.738,7.448948491313624,9.167936605
7345,6451865.548,1872649.599,14.367570862541907,6451763.387,1872739.078,7.372752209692167,9.268515696434013
7346,6451869.081,1872646.489,14.196891191709843,6451765.189,1872737.417,7.323986589454434,9.460530326120084
7347,6451872.563,1872643.447,13.995733008229198,6451766.992,1872735.757,7.320938738189576,9.719597683633038
7348,6451875.997,1872640.468,13.831149039926851,6451768.794,1872734.097,7.403230722,9.978665041145993
7349,6451879.364,1872637.526,13.736665650716244,6451770.578,1872732.459,7.604388905821396,10.170679670832062
